"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Annotation"
"PARP14",3.09751634617549e-79,0.743810119019075,0.306,0.119,6.09033663985025e-75,"Endothelial cells "
"TACC11",3.85689328943764e-79,0.963029325284664,0.514,0.297,7.58342358569229e-75,"Endothelial cells "
"RGL2",3.85708228927899e-78,0.621808275201857,0.221,0.07,7.58379519718036e-74,"Endothelial cells "
"KTN11",5.16230266614537e-78,0.84987632701682,0.569,0.353,1.0150119502175e-73,"Endothelial cells "
"ICA1",6.67460685586064e-78,0.38889830593859,0.131,0.028,1.31236119999932e-73,"Endothelial cells "
"IFNGR11",8.61743553113976e-78,1.24392424295889,0.535,0.323,1.6943601741327e-73,"Endothelial cells "
"MAPK3",8.43265462868122e-77,0.616981135281067,0.262,0.094,1.6580285530913e-72,"Endothelial cells "
"CTNND1",8.65947904857537e-77,0.665809751188786,0.223,0.073,1.70262677053089e-72,"Endothelial cells "
"MAP3K11",1.62080594554992e-76,0.555840392063398,0.2,0.06,3.18682865014026e-72,"Endothelial cells "
"IL11RA",2.09754991042469e-76,0.447840333261818,0.185,0.052,4.12420263387702e-72,"Endothelial cells "
"STXBP61",3.26295559641884e-76,0.70640718349385,0.156,0.04,6.41562329367872e-72,"Endothelial cells "
"RBMS31",6.26828362258945e-76,0.603272040352898,0.266,0.095,1.23246992587354e-71,"Endothelial cells "
"HHEX",1.24763974386017e-75,0.547932653660294,0.157,0.04,2.45310926437787e-71,"Endothelial cells "
"TNFAIP1",1.40598007743834e-75,0.470837868266487,0.158,0.04,2.76443802825927e-71,"Endothelial cells "
"FOXC11",1.60043848154913e-75,0.514868460152684,0.188,0.054,3.14678214242189e-71,"Endothelial cells "
"F2R1",6.36181644326122e-75,0.43591107443944,0.182,0.049,1.25086034907402e-70,"Endothelial cells "
"RHOC1",1.3604056906829e-74,0.907729657513414,0.603,0.398,2.67482966902072e-70,"Endothelial cells "
"TAOK2",2.51625729213642e-74,0.3622356463567,0.12,0.025,4.94746508779863e-70,"Endothelial cells "
"CXCL22",3.48028526825272e-74,1.56135068458221,0.601,0.389,6.84293689443851e-70,"Endothelial cells "
"GRASP",6.78670174242541e-74,0.73807872243262,0.191,0.058,1.33440129659568e-69,"Endothelial cells "
"SULF2",1.06629542841984e-73,0.487985760585828,0.149,0.037,2.09655007135909e-69,"Endothelial cells "
"IL4R",1.91330412261878e-73,0.774515826358786,0.238,0.083,3.76193856589304e-69,"Endothelial cells "
"NEIL1",3.78806335685026e-73,0.324845918134929,0.117,0.024,7.44809017223898e-69,"Endothelial cells "
"FEZ21",7.10779427594993e-73,0.813479174377929,0.348,0.158,1.39753451053727e-68,"Endothelial cells "
"CSF3",1.10678239614672e-72,1.18698696568875,0.119,0.026,2.17615554730369e-68,"Endothelial cells "
"MYO6",1.7416338008788e-72,0.704136305671062,0.185,0.055,3.4244003792879e-68,"Endothelial cells "
"ATP10D",1.88314177539988e-72,0.424097612956003,0.155,0.04,3.70263335879125e-68,"Endothelial cells "
"RBMS2",5.29301156966796e-71,0.458455521851985,0.15,0.039,1.04071193482811e-66,"Endothelial cells "
"ITPR2",1.19075615842087e-69,0.61883851312867,0.241,0.087,2.34126475868711e-65,"Endothelial cells "
"PROCR1",1.39767220597246e-69,0.764400057098018,0.323,0.136,2.74810309138305e-65,"Endothelial cells "
"GNAI22",3.72131331811195e-69,0.835232116386147,0.462,0.254,7.31684624607172e-65,"Endothelial cells "
"FN11",1.19182342272323e-68,0.644517140840134,0.563,0.343,2.34336321375842e-64,"Endothelial cells "
"FGF2",3.20246092910951e-68,0.328668681333093,0.108,0.022,6.29667867881512e-64,"Endothelial cells "
"BAZ2B",4.80891904715513e-68,0.732136091162194,0.304,0.13,9.45529663051641e-64,"Endothelial cells "
"OMD1",5.50849395004019e-68,0.816865713652097,0.381,0.179,1.0830800804569e-63,"Endothelial cells "
"DST2",1.79723333207194e-67,0.842844198223298,0.401,0.201,3.53372017751984e-63,"Endothelial cells "
"TECPR1",2.3025302184737e-67,0.458357357891119,0.122,0.028,4.52723491556299e-63,"Endothelial cells "
"GRK5",6.48754454124292e-67,0.514294949291087,0.192,0.06,1.27558100769918e-62,"Endothelial cells "
"SNHG7",8.42445792356488e-67,0.789373479019163,0.45,0.247,1.65641691693133e-62,"Endothelial cells "
"ADAMTS12",1.82970095060596e-66,1.1619360328827,0.339,0.155,3.59755800908143e-62,"Endothelial cells "
"CDC37",2.82066821651094e-66,0.792260901145592,0.534,0.329,5.54599784730381e-62,"Endothelial cells "
"IGFBP41",3.11069793293808e-66,0.342872273543274,0.528,0.259,6.11625427574284e-62,"Endothelial cells "
"MYL12A1",6.45608308452003e-66,0.612263599620252,0.855,0.801,1.26939505607833e-61,"Endothelial cells "
"FLOT1",7.75975755227239e-66,0.741093017115896,0.437,0.241,1.5257235299278e-61,"Endothelial cells "
"CALCOCO2",8.55761303087088e-66,0.751495389096857,0.398,0.205,1.68259787412983e-61,"Endothelial cells "
"MYO1C1",8.79158201564329e-66,0.615416310801049,0.225,0.08,1.72860085591578e-61,"Endothelial cells "
"DOCK4",1.66667326225614e-65,0.555512122133672,0.154,0.043,3.27701296824802e-61,"Endothelial cells "
"B3GALNT1",5.91167998414653e-65,0.452248263655353,0.104,0.022,1.16235451848289e-60,"Endothelial cells "
"EXT1",5.91264251885421e-65,0.392304761802913,0.136,0.034,1.16254377205711e-60,"Endothelial cells "
"FAM213A",8.42471256695408e-65,0.64822384503014,0.235,0.088,1.65646698491451e-60,"Endothelial cells "
"NKTR2",1.12935357608329e-64,0.808649573960148,0.441,0.234,2.22053500129496e-60,"Endothelial cells "
"LAP32",2.69563245536214e-64,0.840295998188286,0.394,0.203,5.30015253373305e-60,"Endothelial cells "
"MACF11",2.9110633462675e-64,0.7594146282549,0.382,0.187,5.72373275143115e-60,"Endothelial cells "
"ABI3BP1",3.49708855234948e-64,0.702805941805296,0.395,0.191,6.87597551162955e-60,"Endothelial cells "
"MRPL17",5.40124156144808e-64,0.590248846778325,0.229,0.084,1.06199211581192e-59,"Endothelial cells "
"ITGA101",1.06831652421339e-63,0.740802287513784,0.156,0.045,2.10052394990836e-59,"Endothelial cells "
"RGS31",2.0261402266292e-63,0.504204258205523,0.18,0.056,3.98379691359833e-59,"Endothelial cells "
"SELENOW1",2.76837812722599e-63,0.790664595090204,0.422,0.221,5.44318507375174e-59,"Endothelial cells "
"RAB11A",2.92883738082573e-63,0.938660016033518,0.472,0.272,5.75868005817954e-59,"Endothelial cells "
"ADAM15",4.5417741863787e-63,0.788583628058892,0.232,0.088,8.9300364052578e-59,"Endothelial cells "
"MPDZ",9.72265245977851e-63,0.412295212710325,0.13,0.033,1.91166792664165e-58,"Endothelial cells "
"CDA1",1.01448281392968e-62,0.444395482704071,0.141,0.038,1.99467610874854e-58,"Endothelial cells "
"FAXDC21",1.09561297321584e-62,0.53720152512134,0.157,0.045,2.15419422793699e-58,"Endothelial cells "
"CFLAR",1.30053113291362e-62,0.760282678728198,0.537,0.33,2.55710431353475e-58,"Endothelial cells "
"MXD4",7.46880418593196e-62,0.577240489372457,0.207,0.072,1.46851627903794e-57,"Endothelial cells "
"ASAP2",1.33132041404702e-61,0.39549360008982,0.153,0.043,2.61764219809926e-57,"Endothelial cells "
"MDK",5.71348468082514e-61,0.481849464053151,0.174,0.055,1.12338535794384e-56,"Endothelial cells "
"SWAP70",7.33672573804415e-61,0.770116153690503,0.297,0.134,1.44254701461424e-56,"Endothelial cells "
"LAMB1",7.87579308960437e-61,0.314258212483947,0.123,0.03,1.54853843727801e-56,"Endothelial cells "
"IFITM11",4.08582274909033e-60,0.683766275957483,0.277,0.114,8.03354468926141e-56,"Endothelial cells "
"GAS2L1",8.47727841649542e-60,0.411199584676894,0.15,0.043,1.66680248225133e-55,"Endothelial cells "
"ARHGEF10",1.16608701169444e-59,0.46239183330192,0.11,0.026,2.29276028239361e-55,"Endothelial cells "
"SKAP22",3.6478848967559e-59,0.740561085826497,0.381,0.2,7.17247128400145e-55,"Endothelial cells "
"GNA11",4.31986831441405e-59,0.397050037586973,0.12,0.03,8.49372507980091e-55,"Endothelial cells "
"HIPK21",4.88070586416157e-59,0.552639658852614,0.208,0.074,9.59644387011449e-55,"Endothelial cells "
"SELENOM1",5.85954497060801e-59,0.474962194942019,0.418,0.208,1.15210373212095e-54,"Endothelial cells "
"CD2AP",8.55852143605559e-59,0.494591905270112,0.184,0.062,1.68277648475725e-54,"Endothelial cells "
"ACACB",9.21165266583158e-59,0.350045341482076,0.108,0.025,1.81119514715581e-54,"Endothelial cells "
"ARHGAP17",1.03826781686999e-58,0.388987663881854,0.133,0.036,2.04144218152978e-54,"Endothelial cells "
"ZBTB162",1.11602548948852e-58,0.830353913176723,0.457,0.26,2.19432931743233e-54,"Endothelial cells "
"SOCS32",1.62348558700317e-58,0.981755203719784,0.609,0.41,3.19209736116564e-54,"Endothelial cells "
"SPTAN1",2.71870737550498e-58,0.620114891968139,0.295,0.129,5.34552244171789e-54,"Endothelial cells "
"SEC622",2.77316899397027e-58,0.680392931537971,0.734,0.579,5.45260487594435e-54,"Endothelial cells "
"IL15RA1",3.26873070430066e-58,0.443435109398599,0.17,0.054,6.42697831079596e-54,"Endothelial cells "
"PRMT11",5.64008563109753e-58,0.783627403095685,0.42,0.232,1.1089536367864e-53,"Endothelial cells "
"RIMKLB1",1.14574680444575e-57,0.47448542314156,0.174,0.057,2.25276736690122e-53,"Endothelial cells "
"SELENON",2.83240615098386e-57,0.262707139739667,0.1,0.022,5.56907697406448e-53,"Endothelial cells "
"TMEM245",3.31532253345259e-57,0.500241564406336,0.192,0.067,6.51858716527448e-53,"Endothelial cells "
"PTGS1",4.15711247906475e-57,0.590924827272704,0.151,0.046,8.17371455633712e-53,"Endothelial cells "
"TIMP31",4.53714423944241e-57,0.812677643398158,0.559,0.328,8.92093300359167e-53,"Endothelial cells "
"ISG151",9.97632156304712e-57,0.619454251734403,0.434,0.234,1.96154434572632e-52,"Endothelial cells "
"CPNE2",1.0203200022921e-56,0.403093438810168,0.11,0.027,2.00615318850674e-52,"Endothelial cells "
"TLE11",1.0367450580915e-56,0.518279183833723,0.196,0.068,2.03844813321951e-52,"Endothelial cells "
"IGFBP72",1.04290500904693e-56,0.543050140325263,0.73,0.52,2.05055982878808e-52,"Endothelial cells "
"BCAR11",1.25548063081161e-56,0.435886538776064,0.137,0.039,2.46852601630178e-52,"Endothelial cells "
"WSB1",2.21350386107922e-56,0.797253104864181,0.58,0.419,4.35219129165395e-52,"Endothelial cells "
"HES11",2.50116403872945e-56,1.14554825515724,0.291,0.133,4.91778873294984e-52,"Endothelial cells "
"MEF2C2",2.70416961682346e-56,0.77965738764657,0.365,0.185,5.31693830059829e-52,"Endothelial cells "
"LY6E1",3.82727176377716e-56,0.68859326142174,0.646,0.439,7.52518174193865e-52,"Endothelial cells "
"MYOF",4.87499337569037e-56,0.463929838807606,0.196,0.07,9.58521197528242e-52,"Endothelial cells "
"EMP11",1.30747117540306e-55,0.730542857066346,0.489,0.276,2.57074982507749e-51,"Endothelial cells "
"MT1M2",1.39030641136215e-55,0.690648322578156,0.512,0.291,2.73362046602027e-51,"Endothelial cells "
"TTC28",1.50035433145946e-55,0.392357919148483,0.122,0.032,2.94999668651559e-51,"Endothelial cells "
"SMAD9",2.13096804772843e-55,0.287370009796311,0.105,0.024,4.18990937544363e-51,"Endothelial cells "
"BICD1",3.19881072788855e-55,0.341806000297709,0.101,0.023,6.28950165317446e-51,"Endothelial cells "
"HEY21",5.67322006577835e-55,0.275769260424222,0.111,0.027,1.11546852933334e-50,"Endothelial cells "
"CYB561",1.00474948816549e-54,0.419234442651886,0.119,0.031,1.97553844363099e-50,"Endothelial cells "
"PCGF2",1.63472207823754e-54,0.391262112947186,0.129,0.036,3.21419055023064e-50,"Endothelial cells "
"TM6SF11",1.97897813624044e-54,0.456050917453352,0.186,0.066,3.89106681147596e-50,"Endothelial cells "
"NRP11",2.06341370168318e-54,0.590319174901614,0.211,0.081,4.05708402024947e-50,"Endothelial cells "
"MTURN",3.04372158697945e-54,0.365899107866118,0.116,0.03,5.984565384319e-50,"Endothelial cells "
"GABARAPL22",3.29995180195595e-54,0.734361432588619,0.621,0.472,6.4883652330058e-50,"Endothelial cells "
"MFNG",3.78416060884766e-54,0.447649899183356,0.195,0.069,7.44041658911626e-50,"Endothelial cells "
"VIM1",5.57147055053568e-54,0.405878267006448,0.95,0.915,1.09546253964633e-49,"Endothelial cells "
"SORBS21",2.11341155407127e-53,0.444340794394023,0.254,0.102,4.15538979761493e-49,"Endothelial cells "
"TMEM255B",8.41942792999399e-53,0.397185696322084,0.134,0.039,1.65542791959542e-48,"Endothelial cells "
"CPNE8",1.80200075326952e-52,0.488359093934817,0.157,0.051,3.54309388107853e-48,"Endothelial cells "
"MAP4K2",1.8584200087663e-52,0.360797209751979,0.101,0.024,3.6540254212363e-48,"Endothelial cells "
"INPP1",1.94793799973034e-52,0.521123433054015,0.177,0.062,3.83003569506979e-48,"Endothelial cells "
"CGNL1",4.66560536794395e-52,0.372117770488835,0.113,0.029,9.17351327445139e-48,"Endothelial cells "
"IFNAR21",5.87690576985264e-52,0.43267979002765,0.212,0.082,1.15551721246843e-47,"Endothelial cells "
"BLOC1S5",1.22467954295697e-51,0.324978139129006,0.118,0.032,2.407964917362e-47,"Endothelial cells "
"ITPR11",4.27807658858769e-51,0.419582866737832,0.153,0.049,8.41155418848112e-47,"Endothelial cells "
"ALDH1A11",4.91000458605183e-51,0.794595023769988,0.359,0.19,9.65405101709511e-47,"Endothelial cells "
"CAMTA11",5.28773485200945e-51,0.672467620047451,0.476,0.295,1.0396744266021e-46,"Endothelial cells "
"RFK1",1.55452827772104e-50,0.522368326566152,0.241,0.101,3.0565134996551e-46,"Endothelial cells "
"TMSB102",1.71025072780823e-50,0.556302270210398,0.984,0.973,3.36269498101654e-46,"Endothelial cells "
"NFIA2",2.31211677521502e-50,0.581766995517618,0.437,0.244,4.54608400342777e-46,"Endothelial cells "
"LTC4S1",2.54392630259621e-50,0.711316022232114,0.243,0.105,5.00186789616467e-46,"Endothelial cells "
"SON",7.85969424923364e-50,0.682913851035946,0.71,0.576,1.54537308328432e-45,"Endothelial cells "
"NPR12",1.33271838791448e-49,0.458167888678879,0.184,0.067,2.62039089431745e-45,"Endothelial cells "
"RIN21",2.95934255059377e-49,0.595219450948762,0.212,0.086,5.81865932297748e-45,"Endothelial cells "
"ARPC1A1",3.1810355592936e-49,0.614087212153899,0.338,0.176,6.25455211668308e-45,"Endothelial cells "
"VSIG10",6.61801719319256e-49,0.294073510861346,0.109,0.029,1.30123454052552e-44,"Endothelial cells "
"TBC1D15",6.66574080354449e-49,0.51464682465094,0.267,0.121,1.31061795679292e-44,"Endothelial cells "
"DUSP23",1.11143204188245e-48,0.652038372031671,0.333,0.173,2.18529768074928e-44,"Endothelial cells "
"ITM2A2",1.2651292937268e-48,0.434979348269851,0.529,0.297,2.48749721732563e-44,"Endothelial cells "
"HLA-A2",1.65967180007448e-48,0.425714623897341,0.938,0.902,3.26324669330644e-44,"Endothelial cells "
"CALM13",1.83705867722101e-48,0.540825896031068,0.816,0.746,3.61202477115195e-44,"Endothelial cells "
"PLS31",1.92430694516318e-48,0.545815518254073,0.371,0.19,3.78357231557985e-44,"Endothelial cells "
"ELK3",2.18201294228958e-48,0.390726612563679,0.181,0.065,4.29027384712977e-44,"Endothelial cells "
"CYB5A1",3.29573394187694e-48,0.577549980878116,0.423,0.243,6.48007207651844e-44,"Endothelial cells "
"TMSB4X3",3.41098053505265e-48,0.312745849239144,0.998,0.999,6.70666992802053e-44,"Endothelial cells "
"HOXA51",9.5171842460052e-48,0.390201015924568,0.162,0.056,1.87126876644954e-43,"Endothelial cells "
"HDAC71",1.00749218123989e-47,0.521529659397714,0.217,0.089,1.98093112675386e-43,"Endothelial cells "
"OSMR",1.23898951063054e-47,0.394637533679552,0.139,0.044,2.43610117580176e-43,"Endothelial cells "
"LUZP1",1.3245237245573e-47,0.719629534373299,0.314,0.158,2.60427854722457e-43,"Endothelial cells "
"ECI21",1.48747841112375e-47,0.505128681743598,0.267,0.123,2.92468005195152e-43,"Endothelial cells "
"TMEM140",1.55040700138652e-47,0.406154715932291,0.139,0.044,3.04841024612618e-43,"Endothelial cells "
"FAM43A",1.94043026684047e-47,0.360484510204917,0.118,0.034,3.81527399066174e-43,"Endothelial cells "
"TUBG1",2.50355806164429e-47,0.340657129985819,0.12,0.035,4.92249586080501e-43,"Endothelial cells "
"PHF14",3.3930901668713e-47,0.590963889688051,0.304,0.15,6.67149388610235e-43,"Endothelial cells "
"PHACTR4",3.67354266715676e-47,0.491700422132013,0.182,0.069,7.22291959216362e-43,"Endothelial cells "
"GBP3",3.73741325937163e-47,0.340930271481579,0.136,0.042,7.34850195057649e-43,"Endothelial cells "
"INPP5K",4.39865523329089e-47,0.407384356395632,0.16,0.055,8.64863591969654e-43,"Endothelial cells "
"LTBP41",1.21550530717432e-46,0.63821307724471,0.358,0.188,2.38992653496616e-42,"Endothelial cells "
"GATA6",1.67303351080389e-46,0.385469512384404,0.138,0.044,3.2895184889426e-42,"Endothelial cells "
"WWC3",2.71846226920939e-46,0.457480014677042,0.127,0.039,5.34504051371949e-42,"Endothelial cells "
"DAD11",3.66768156640356e-46,0.613478415624199,0.617,0.465,7.21139549586268e-42,"Endothelial cells "
"CDK17",3.85824719936516e-46,0.393009780237062,0.142,0.046,7.58608564339178e-42,"Endothelial cells "
"NNMT1",5.17556469796183e-46,0.34022362668686,0.633,0.381,1.01761953091325e-41,"Endothelial cells "
"MX1",5.24201421945891e-46,0.46908053381264,0.197,0.077,1.03068483583001e-41,"Endothelial cells "
"CD46",6.74477515303553e-46,0.648317744499533,0.356,0.196,1.32615769058985e-41,"Endothelial cells "
"HMGB11",2.18954425734727e-45,0.495032607791038,0.84,0.81,4.30508191879621e-41,"Endothelial cells "
"ATRX",4.92547646259925e-45,0.684548804547176,0.466,0.295,9.68447182076264e-41,"Endothelial cells "
"ATP5ME",6.61610008755606e-45,0.704391516762807,0.528,0.355,1.30085759921527e-40,"Endothelial cells "
"RAD21",8.20551105210351e-45,0.581360535255643,0.366,0.202,1.61336758306459e-40,"Endothelial cells "
"CDIP1",1.08947116636186e-44,0.360140517508638,0.143,0.047,2.14211820730068e-40,"Endothelial cells "
"PPA11",1.10541348349508e-44,0.715285909986201,0.472,0.3,2.17346399124802e-40,"Endothelial cells "
"AAMDC2",2.22574513942164e-44,0.51906549885867,0.349,0.186,4.37626009313082e-40,"Endothelial cells "
"PGRMC21",2.22796444245486e-44,0.568488475575046,0.304,0.154,4.38062368675474e-40,"Endothelial cells "
"CARD162",3.27732626567516e-44,0.601796882680339,0.384,0.214,6.44387890357049e-40,"Endothelial cells "
"ITSN2",4.192891816218e-44,0.64659276573545,0.326,0.173,8.24406388904784e-40,"Endothelial cells "
"PLA2G51",4.46887935701692e-44,0.402391104228671,0.134,0.043,8.78671059176666e-40,"Endothelial cells "
"HELZ2",9.75808433498954e-44,0.311160437385907,0.107,0.03,1.91863454194564e-39,"Endothelial cells "
"VAMP3",1.25754285121732e-43,0.638079163187081,0.338,0.186,2.4725807540635e-39,"Endothelial cells "
"EPN2",1.90987520002312e-43,0.506978134783272,0.142,0.048,3.75519661828546e-39,"Endothelial cells "
"GAS62",2.43062076251232e-43,0.755694466065091,0.32,0.172,4.77908654325173e-39,"Endothelial cells "
"CD3201",2.94412909310869e-43,0.547938366614143,0.231,0.103,5.7887466228703e-39,"Endothelial cells "
"SLFN52",3.04694437283983e-43,0.484486391613911,0.273,0.127,5.99090202587767e-39,"Endothelial cells "
"ALDH21",3.5110789042161e-43,0.608901918168733,0.538,0.361,6.9034833414697e-39,"Endothelial cells "
"MTRF1L",8.56289418932868e-43,0.422908102225972,0.18,0.07,1.68363625550581e-38,"Endothelial cells "
"HPGD",1.08642514024481e-42,1.97206323332769,0.165,0.065,2.13612911074934e-38,"Endothelial cells "
"POMP2",1.26225718117431e-42,0.619546926261808,0.709,0.573,2.48185006962494e-38,"Endothelial cells "
"GUK11",1.76430259490612e-42,0.609127117531465,0.697,0.571,3.46897176210441e-38,"Endothelial cells "
"MYCBP2",2.33204499303696e-42,0.617939780840298,0.323,0.173,4.58526686530927e-38,"Endothelial cells "
"TCEAL21",3.09471105514277e-42,0.346031203931064,0.127,0.04,6.08482087662171e-38,"Endothelial cells "
"NCKAP12",3.41330875258267e-42,0.507719982198868,0.198,0.082,6.71124766932805e-38,"Endothelial cells "
"CFAP36",4.47071715808453e-42,0.554726278746295,0.268,0.13,8.79032407622581e-38,"Endothelial cells "
"XAF1",7.39339102772742e-42,0.534132517904683,0.198,0.082,1.45368854387177e-37,"Endothelial cells "
"PLVAP",1.14262964873154e-41,0.264508157537649,0.1,0.027,2.24663841533595e-37,"Endothelial cells "
