"ID","MA2","MA4","MA5","MA7","SA25","SA28","SA30","SA32","HA17","HA18","HA19","N-1","N-2","N-3","N-4"
"chrX:119152559-119152714",0,0,0,0,18,14,0,12,25,0,0,0,0,16,0
"chr4:148048163-148052917",2,4,2,4,0,7,0,0,5,0,0,0,0,0,0
"chr2:141024600-141026192",4,3,6,3,0,0,4,4,7,9,6,2,5,3,0
"chr4:98988352-98989621",0,2,0,0,4,0,2,3,0,2,4,2,0,2,3
"chr18:14595550-14616707",11,4,6,7,14,4,7,3,6,3,6,13,20,13,7
"chr7:74258330-74259380",0,3,0,4,4,0,2,2,5,0,0,2,6,4,6
"chr18:44477275-44483422",0,3,0,0,0,0,2,0,3,0,0,4,2,3,0
"chr4:26336094-26341599",0,3,3,0,0,2,0,2,5,12,2,0,0,0,4
"chr1:140131618-140142798",9,15,0,0,8,3,2,4,4,3,3,2,13,8,6
"chr18:72571325-72597936",7,6,2,2,5,3,7,6,3,3,6,0,6,4,0
"chr14:84892097-84893363",6,2,0,0,0,0,0,0,0,0,0,3,3,2,2
"chr14:106551725-106621252",0,5,0,0,2,0,0,0,0,2,0,3,0,5,0
"chr17:79367996-79391846",23,6,13,6,7,4,11,5,6,14,18,20,23,12,9
"chr4:96732982-96787475",44,17,27,29,37,19,41,23,37,41,29,41,69,77,63
"chr8:87543960-87550389",0,2,0,0,0,3,0,0,0,5,0,0,5,6,2
"chr17:1626807-1630198",4,0,0,0,2,0,0,0,0,2,3,0,0,0,0
"chr5:160187300-160188351",0,4,8,0,3,4,8,4,4,3,7,10,4,5,10
"chr18:48443339-48508708",23,29,16,20,22,16,25,19,29,32,26,47,65,43,29
"chr7:140828965-140855908",0,0,0,2,0,0,2,0,4,0,3,2,0,5,2
"chr3:8887351-8892631",12,10,6,3,7,6,7,7,2,8,3,0,3,3,4
"chr6:76616895-76626199",0,0,0,3,0,5,6,0,7,8,4,4,7,2,0
"chr3:11394659-11396393",2,0,8,0,9,5,3,4,5,13,2,2,2,9,5
"chr15:61664226-61683055",3,3,0,4,6,0,3,0,0,7,4,3,0,0,2
"chr18:75203861-75207308",11,11,18,12,8,4,9,7,8,6,8,21,26,17,15
"chr7:27108142-27134842",14,9,3,9,0,0,3,6,0,6,2,0,2,4,3
"chr8:118616528-118620855",0,5,5,0,0,0,2,0,3,0,2,0,0,2,0
"chr2:34491471-34503654",3,10,2,0,3,0,0,0,0,3,0,3,3,0,3
"chr1:161928871-161932898",3,0,0,0,3,0,3,2,3,4,0,4,3,4,0
"chr2:110186521-110194376",0,0,0,0,5,0,0,0,0,4,0,0,4,2,3
"chr5:131765715-131787748",0,0,0,2,4,0,3,0,0,0,0,0,0,0,0
"chr1:188510274-188530025",0,5,3,0,0,2,4,2,0,6,0,0,0,2,0
"chr1:15488392-15526167",7,5,0,0,0,0,5,4,6,0,2,6,3,0,5
"chr1:163182618-163216364",3,0,0,0,6,0,0,0,0,0,0,4,4,0,0
"chr7:73834044-73848871",43,26,36,14,38,23,56,22,36,67,62,36,72,31,40
"chr8:122172478-122174075",0,0,0,0,0,0,0,0,0,0,0,3,3,2,2
"chr6:132551396-132555729",0,3,0,0,0,0,5,3,2,0,2,0,3,0,0
"chr1:21854180-21854768",3,8,2,0,0,0,0,0,0,0,0,0,0,0,0
"chr10:48165219-48200848",2,0,0,2,4,6,6,0,0,3,0,4,0,7,5
"chr15:23840157-23853169",6,0,3,6,2,3,0,4,6,3,2,3,4,7,0
"chr2:187048486-187051162",0,0,0,0,4,0,0,0,4,5,0,0,3,2,3
"chr2:29697478-29700175",0,0,0,3,0,0,2,0,3,5,0,2,0,2,0
"chr8:70317585-70324895",6,0,3,0,0,0,0,2,3,10,0,7,10,4,7
"chr1:241126635-241139602",0,2,0,2,0,0,2,0,5,5,0,0,4,3,6
"chr16:3060713-3064512",22,10,19,11,27,14,17,14,38,42,35,26,41,42,34
"chr4:6306138-6317357",11,6,2,0,6,4,4,5,3,5,2,7,0,4,6
"chr18:59190041-59192425",8,0,4,2,0,4,3,4,4,6,0,6,5,6,9
"chr4:33929479-33934304",5,0,0,0,0,0,4,0,0,8,3,2,3,2,0
"chr7:138002505-138021168",0,6,4,2,2,0,2,5,0,5,7,3,2,0,2
"chr17:43258446-43290432",0,2,0,2,2,0,2,0,4,2,2,17,10,6,5
"chr5:122655270-122678330",3,0,2,0,0,0,0,0,3,5,0,7,0,4,5
"chr2:252807923-252811538",7,4,3,5,5,3,3,5,10,0,0,4,0,4,3
"chr19:34298523-34312530",5,4,0,2,11,0,7,3,0,2,4,6,8,7,9
"chr9:81232085-81233665",0,0,0,0,0,0,0,0,0,3,0,2,0,2,2
"chr14:4178531-4182331",3,0,3,0,5,5,2,4,5,6,0,3,5,6,3
"chr3:54547246-54554495",0,0,0,3,2,0,2,0,2,3,0,0,3,10,2
"chr12:30068980-30083826",0,2,0,0,7,0,0,0,3,3,0,5,5,8,5
"chr8:109192353-109216053",7,5,0,0,2,0,5,0,0,0,5,0,4,0,0
"chr1:77847267-77855727",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"chr2:188269009-188301124",8,3,0,0,0,0,0,0,3,0,2,3,6,5,0
"chr9:66885432-66889912",2,0,0,0,2,2,0,2,3,3,0,0,2,4,4
"chr2:225348168-225352508",0,0,0,0,0,0,5,0,0,2,2,4,3,0,3
"chr2:198276002-198284858",4,4,4,2,2,3,0,2,3,0,6,2,0,0,0
"chr4:168219620-168221653",32,49,43,23,29,20,39,36,47,54,28,52,37,31,35
"chr4:66322916-66349158",5,0,0,4,0,0,5,0,0,0,0,3,6,4,0
"chr20:14319170-14326640",15,14,14,14,8,11,15,15,21,42,17,12,22,12,12
"chr3:67741683-67746121",2,3,2,3,3,0,0,2,2,2,3,0,2,2,3
"chr8:85452642-85455670",0,0,0,2,0,0,0,3,0,2,2,0,0,2,0
"chr11:34879058-34932316",2,0,0,0,2,0,0,0,0,2,0,3,2,0,4
"chr2:113744312-113761334",4,0,0,0,3,3,3,0,0,6,3,0,2,0,3
"chr3:150814608-150833140",0,3,0,4,0,0,0,0,0,0,0,0,0,4,0
"chr2:86920503-86922190",0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"chr8:70339051-70352964",0,0,2,0,0,2,4,0,0,6,5,3,0,0,7
"chr17:55289395-55290249",0,0,2,0,0,0,0,0,0,3,0,2,0,4,2
"chr2:62481428-62490107",0,2,0,0,0,3,0,0,4,4,0,2,3,0,3
"chr8:45603210-45619713",3,0,0,0,0,2,2,0,6,3,0,7,2,5,0
"chr6:25599319-25605180",8,7,5,2,0,2,0,0,0,0,2,0,0,0,2
"chr8:119844188-119861690",7,3,8,4,7,0,5,0,0,0,0,2,0,0,0
"chr2:247853847-247883725",16,13,11,6,11,6,13,7,11,12,5,8,15,19,13
"chr20:50659751-50687868",21,0,3,3,8,0,4,2,16,10,0,14,19,13,20
"chr17:36113611-36121325",0,0,0,0,9,0,0,5,0,0,0,0,0,0,0
"chr5:142152201-142154418",4,3,6,7,0,2,11,7,0,7,2,15,14,8,9
"chr7:37119218-37166449",0,0,2,3,0,0,0,0,0,3,0,4,2,0,3
"chr2:174336860-174342089",7,0,0,2,0,0,0,0,0,2,0,2,0,2,2
"chr15:70790038-70803614",5,2,6,5,0,0,2,6,3,12,8,7,11,5,9
"chr17:79623091-79644806",2,0,2,2,2,2,3,0,2,2,0,3,2,3,0
"chr11:89316354-89341959",0,0,0,0,0,3,5,2,0,0,3,2,4,0,0
"chr17:5532157-5571375",3,4,8,5,4,2,3,3,0,6,0,13,16,12,16
"chr11:71069746-71074618",12,6,6,3,7,13,7,5,7,6,9,8,9,8,3
"chr10:59423266-59441831",2,0,3,2,0,9,6,2,7,4,14,5,18,8,7
"chr2:45778706-45813991",0,4,0,0,3,0,0,3,0,4,0,4,5,0,2
"chr10:94292693-94314584",0,0,0,3,2,0,7,2,2,6,0,8,3,3,2
"chr10:48452001-48522898",0,4,3,0,0,0,0,0,0,2,0,0,2,6,2
"chr10:48452001-48470732",8,7,4,9,7,2,10,3,8,4,3,6,0,0,6
"chr5:92962208-92983896",0,0,0,0,2,0,4,0,3,5,2,8,13,13,9
"chr11:24479964-24498116",10,12,9,10,2,0,5,5,7,10,7,12,11,3,18
"chr2:189383399-189395748",0,0,3,0,2,0,5,0,2,5,3,6,4,5,4
"chr9:98245065-98252082",3,0,0,0,0,0,5,0,2,5,0,5,0,7,14
"chr11:34879058-34922336",3,3,2,0,2,0,0,0,4,4,0,6,0,3,7
"chr6:91938501-91961861",4,2,6,2,4,0,4,6,4,5,4,8,3,4,2
"chr6:24430679-24436282",2,2,2,0,2,0,0,0,3,0,3,0,0,0,0
"chr18:63784568-63786264",4,6,6,5,5,0,9,10,5,3,0,2,5,8,8
"chr14:2977679-3011669",0,5,6,2,4,0,0,0,4,6,9,6,11,5,3
"chr12:9309987-9313769",26,20,21,19,17,12,22,14,38,19,26,24,21,17,27
"chr3:63497187-63500729",3,2,0,5,0,0,3,2,6,5,4,0,2,0,4
"chr3:82716131-82725485",4,5,4,0,0,3,3,0,3,0,2,0,0,0,0
"chr10:574395-593608",5,6,7,5,3,3,7,0,0,6,8,7,15,0,8
"chr4:155716221-155718729",2,0,0,0,0,0,4,0,0,0,0,0,5,2,4
"chr5:74785868-74786848",4,6,2,4,4,0,5,5,3,5,2,4,5,4,0
"chr4:96744220-96767151",6,3,0,12,10,0,4,0,5,2,4,7,5,6,3
"chr2:34491467-34534125",0,2,0,4,0,2,2,4,3,0,0,0,8,9,3
"chr14:92057227-92077028",10,4,9,0,0,5,4,0,4,3,3,5,7,9,7
"chr1:28362167-28391305",0,0,0,0,0,0,3,3,0,3,0,4,0,3,2
"chr6:28235696-28272697",2,0,2,5,0,2,5,2,0,6,0,2,8,8,8
"chr3:94396940-94398038",70,45,43,30,51,25,54,26,28,56,56,50,35,54,76
"chr6:53883229-53890985",0,0,0,0,4,0,2,2,3,0,0,0,2,0,0
"chr10:48109533-48125139",5,5,7,3,5,0,2,0,2,6,4,3,5,0,0
"chr15:39638281-39649001",2,0,3,0,3,0,2,0,0,3,0,4,4,0,0
"chr9:92360876-92382401",0,0,0,2,0,0,0,0,0,0,0,5,0,4,0
"chr4:131403367-131453028",5,3,0,0,0,0,0,0,3,3,0,0,0,4,0
"chr10:1484236-1485251",6,0,3,0,0,0,4,0,0,3,4,2,2,3,0
"chr9:67242046-67257543",6,0,0,3,3,4,7,3,0,5,2,9,4,4,0
"chr8:65282796-65283243",2,0,0,0,0,3,0,0,0,0,3,5,6,4,0
"chr5:36566782-36596726",3,0,0,0,0,0,0,0,0,0,0,0,2,6,2
"chr8:39790059-39807952",0,0,0,0,0,0,0,0,4,3,0,2,6,2,5
"chr6:871525-907083",3,8,4,13,2,4,9,3,4,15,3,5,12,10,10
"chr17:79373151-79561626",5,2,2,2,0,4,2,4,5,2,5,5,5,7,4
"chr2:128562842-128636642",4,5,5,9,6,5,3,9,11,12,12,12,19,26,16
"chr15:51896716-51944899",0,0,3,2,0,0,5,3,3,4,4,2,6,8,4
"chr12:29985632-29988732",11,9,0,0,0,6,3,6,14,14,11,10,5,10,8
"chr14:60538626-60539431",0,4,3,0,2,0,0,0,2,3,0,4,5,0,3
"chr10:11626519-11627228",16,20,5,9,7,6,11,3,9,14,0,2,0,5,4
"chr1:219353460-219354165",0,7,4,2,0,0,0,0,0,3,4,0,0,0,0
"chr15:25331703-25333342",7,2,0,0,0,3,3,3,0,2,2,8,3,3,5
"chr6:144211592-144225627",2,7,8,3,5,0,0,0,2,0,5,0,2,7,4
"chr10:62566642-62575768",3,2,4,2,0,5,3,0,3,4,2,3,2,4,7
"chr11:87898055-87899561",11,6,2,3,3,4,14,4,9,11,6,8,10,5,5
"chr1:267063007-267092775",3,6,2,0,0,0,0,0,0,5,0,4,8,8,8
"chr13:98386342-98399944",0,0,0,0,0,0,0,0,0,5,0,2,7,2,0
"chr6:136059672-136091144",0,0,0,0,0,0,0,2,2,0,0,2,3,3,0
"chr19:43205060-43206857",0,0,0,6,0,0,0,0,0,0,2,4,4,0,0
"chr11:79361488-79399831",2,0,0,0,0,0,0,0,7,3,6,7,10,2,0
"chr5:7725207-7751246",3,0,4,0,0,0,0,0,5,4,2,0,0,0,4
"chr6:19003638-19027905",0,0,3,0,0,0,3,0,4,0,8,8,7,9,4
"chr19:30869716-30883569",0,2,0,0,0,2,2,0,0,0,0,0,5,2,5
"chr2:2857571-2865574",0,2,0,0,0,0,0,0,0,0,0,5,5,2,0
"chr9:69896362-69899911",0,0,0,0,0,0,0,0,0,0,0,2,2,7,0
"chr1:164025518-164055455",4,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"chr11:34861207-34879143",12,14,10,8,10,7,8,8,9,14,8,10,23,7,14
"chr20:8006289-8019015",0,4,0,0,0,0,0,0,0,3,0,3,0,4,3
"chr8:64724416-64749357",0,0,0,0,3,3,5,3,0,0,3,4,11,4,8
"chr9:11209034-11219449",8,9,11,3,5,2,10,7,11,12,14,15,12,14,18
"chr7:41167312-41167751",0,4,2,3,3,0,0,2,0,2,2,0,0,0,0
"chr1:90116534-90126552",5,0,4,3,0,4,3,0,0,0,0,5,0,0,5
"chr1:265518157-265524404",5,6,6,0,3,0,9,3,4,11,5,6,7,7,12
"chr7:60397574-60408823",14,11,5,3,5,4,9,3,15,14,19,25,20,12,19
"chrX:111157460-111163744",0,2,0,0,0,0,0,0,0,0,3,0,2,3,3
"chr4:131372279-131382968",7,0,2,2,0,0,0,0,0,0,0,9,0,0,0
"chr7:26522315-26526603",13,9,13,10,8,5,7,4,3,9,7,8,2,0,7
"chr10:95288570-95299099",8,2,2,3,0,0,0,5,0,3,0,4,3,3,5
"chr17:84855705-84888911",0,2,0,0,0,0,0,0,6,2,2,2,0,2,0
"chr9:53915311-53926159",4,4,2,0,0,0,0,0,0,5,0,0,2,2,0
"chr4:58714647-58725647",74,57,68,40,83,55,84,51,98,110,84,71,128,95,86
"chr18:29409770-29412096",0,2,0,0,3,3,4,0,3,0,0,3,0,0,0
"chr17:10096739-10124159",2,0,0,0,2,0,2,2,0,3,0,2,0,3,6
"chr10:18396548-18408534",5,8,3,0,2,0,0,0,2,2,2,7,4,4,6
"chr13:113832448-113847832",0,6,6,0,9,2,4,5,0,7,0,0,6,6,12
"chr1:157422218-157440238",0,4,3,0,0,0,0,5,2,0,0,2,6,5,5
"chr1:247922780-247960553",0,0,4,4,4,2,4,0,7,0,2,4,8,4,9
"chrX:51958187-52025855",0,0,0,0,0,0,0,0,0,0,3,3,3,0,2
"chr2:154520979-154532393",8,12,6,3,7,4,8,3,6,0,6,0,4,3,4
"chr7:64953167-64961215",2,0,0,0,3,0,0,0,4,2,0,0,4,3,0
"chr7:109055032-109071915",0,0,0,7,0,2,0,2,6,2,3,7,4,2,4
"chr16:71106269-71107647",0,0,0,3,3,0,0,0,0,3,3,0,0,0,0
"chr7:140415139-140417547",0,2,0,0,0,0,3,0,0,6,2,5,0,4,0
"chr4:131415405-131453028",0,0,8,0,0,4,2,0,2,5,0,0,0,0,0
"chr14:5990330-6026568",2,8,0,3,2,0,0,0,4,0,0,0,0,0,0
"chr2:227293654-227302440",0,0,2,5,0,0,0,2,5,3,0,8,10,12,20
"chr4:64889575-64899587",12,9,4,4,6,6,11,5,9,16,4,11,17,7,13
"chr1:166342480-166368428",5,4,3,0,0,2,0,2,0,8,0,0,2,0,8
"chr7:73808151-73848871",12,16,15,11,18,20,20,15,28,20,18,15,20,26,24
"chr10:62566642-62581037",3,2,3,0,2,2,4,3,3,4,6,0,2,5,8
"chr1:207005330-207016489",3,0,3,0,0,0,3,2,0,0,2,2,2,4,0
"chr17:79382994-79566717",2,9,4,3,0,0,7,0,0,0,3,6,0,3,0
"chr14:43400193-43421044",2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
"chr4:158160946-158166045",0,0,0,4,3,0,0,0,0,5,0,2,3,2,2
"chr1:143143055-143143524",3,5,4,6,4,4,4,2,3,6,5,3,8,6,5
"chr8:117318623-117334586",19,11,4,8,19,4,16,7,6,11,4,14,30,15,13
"chr10:57610281-57611309",3,0,2,0,4,4,0,0,0,4,2,3,0,4,3
"chr19:2506536-2531261",0,0,3,0,4,0,0,0,4,0,0,0,3,0,4
"chr3:82723344-82725485",7,4,0,0,0,0,0,0,0,2,3,3,2,3,0
"chr12:51582921-51592889",6,3,5,0,0,3,5,0,3,2,2,0,5,0,3
"chr10:67695779-67706482",7,0,4,0,0,4,2,0,0,6,2,3,0,0,0
"chr6:2599223-2605598",4,5,2,0,7,3,5,0,2,2,0,2,6,2,2
"chr1:2839790-2849731",5,5,3,3,2,0,4,3,5,6,5,6,7,3,4
"chr5:144910322-144932532",4,0,0,0,2,3,0,0,0,0,3,2,5,0,2
"chr6:136430192-136436620",2,10,6,6,3,2,0,2,14,26,9,3,8,3,0
"chr3:51187491-51187918",0,0,0,0,0,0,0,0,4,0,3,0,0,0,7
"chr18:36640589-36645658",0,3,4,0,3,3,12,0,6,4,0,5,0,4,4
"chr2:57320683-57321619",0,0,0,0,0,0,0,0,0,0,0,9,2,0,6
"chr14:113812793-113857380",0,0,0,0,0,0,0,0,2,4,2,0,7,3,5
"chr2:123163417-123166765",3,0,0,2,4,0,0,0,5,0,0,4,3,4,6
"chr7:123709341-123715127",2,14,8,5,9,5,7,0,6,8,9,7,7,10,15
"chr4:168514863-168517342",44,45,25,24,24,17,25,15,37,58,37,43,44,35,41
"chr1:216560642-216566201",0,0,0,0,0,0,0,3,2,5,0,5,2,3,4
"chr17:52410841-52555114",0,0,3,3,0,0,0,0,2,2,0,0,2,6,3
"chr4:150711832-150749902",6,0,0,0,4,3,3,0,3,6,0,5,10,6,5
"chr17:79573257-79575914",20,0,7,2,6,3,0,2,4,9,0,0,4,3,4
"chr9:73766839-73799430",46,25,33,28,32,16,29,21,23,38,36,44,56,46,50
"chr8:85259981-85263858",0,2,0,0,0,0,0,0,0,3,2,2,0,0,0
"chr9:73798311-73799430",71,43,47,41,52,29,44,39,73,83,68,98,91,103,79
"chr17:27440591-27442626",0,4,4,4,0,3,0,0,2,0,0,0,4,3,0
"chr1:244630341-244641499",2,0,2,3,0,0,0,0,6,3,0,10,4,3,4
"chr17:79609613-79644806",16,2,6,6,12,3,7,2,4,8,0,5,8,5,10
"chr9:100583715-100588953",4,4,0,2,0,0,0,0,0,2,0,6,0,0,0
"chr8:117318623-117325025",15,12,6,9,9,2,6,5,8,11,0,14,14,12,17
"chr6:73357940-73361828",0,0,0,0,0,0,0,0,4,9,0,2,9,0,8
"chr8:63433246-63436674",0,5,0,4,4,0,0,0,0,2,0,0,0,2,0
"chr10:35815476-35819778",15,11,17,10,12,16,20,9,12,17,16,13,20,22,12
"chr19:22158621-22179584",3,11,11,3,12,3,12,7,9,14,8,20,22,15,17
"chr1:255685048-255694514",2,0,0,4,0,0,0,0,3,2,0,8,0,3,3
"chr18:48443339-48531023",14,18,3,8,11,13,12,3,10,15,4,16,18,15,27
"chr12:40816701-40823128",4,0,0,0,0,0,0,3,4,0,0,2,6,0,4
"chr6:27573046-27582987",2,3,6,0,5,6,3,2,0,3,4,3,0,5,0
"chr3:54509941-54548558",0,0,0,0,0,0,3,0,0,0,0,7,4,3,5
"chr12:9256476-9313769",28,25,24,14,19,16,19,21,28,29,36,17,22,27,10
"chr12:8459496-8461189",3,0,0,0,4,0,0,0,2,3,3,3,8,2,5
"chr1:204959173-204980121",2,6,3,8,2,0,4,2,0,13,0,3,0,4,0
"chr17:84888802-84904355",0,0,0,0,3,0,3,0,0,0,0,0,0,4,0
"chr4:10770203-10777395",0,2,2,3,0,0,2,0,0,0,3,0,3,3,0
"chr5:14282912-14297862",4,10,3,0,3,2,2,0,4,4,3,3,5,2,2
"chr1:2425879-2452054",0,3,6,0,0,0,0,0,0,0,0,0,0,0,3
"chr16:62023411-62056753",12,11,14,13,11,10,15,9,16,40,14,23,57,33,28
"chr1:56366809-56370833",5,3,3,0,0,3,4,5,0,3,0,0,3,0,0
"chr11:53545477-53563559",2,3,2,0,0,0,0,0,0,2,0,0,3,0,2
"chr13:89211389-89229970",5,3,6,0,10,4,0,0,8,0,0,4,4,3,3
"chr1:164046102-164064815",21,20,12,20,20,8,25,16,42,29,20,35,25,25,26
"chr9:2205172-2246426",0,0,0,0,0,0,0,0,0,3,2,3,0,0,0
"chr19:57471129-57475866",4,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"chr19:39543248-39575438",0,0,0,0,0,0,0,0,0,0,0,2,5,0,2
"chr20:29560466-29568251",3,0,0,0,0,0,0,0,4,2,0,0,0,0,0
"chr16:7438795-7463395",11,3,6,2,13,5,6,9,13,12,8,7,16,17,8
"chr16:9650675-9658531",0,0,0,0,0,0,0,0,2,4,0,2,0,5,2
"chr1:244630341-244728217",5,0,0,3,0,0,0,2,4,4,4,4,4,5,8
"chr20:32513668-32537033",4,8,3,4,7,2,7,2,10,11,3,15,14,9,6
"chr8:111353572-111367041",4,5,2,5,0,0,3,0,0,5,2,5,0,2,2
"chr8:130762665-130768360",11,19,7,14,12,16,19,14,27,28,30,9,20,20,17
"chr7:18434705-18435878",0,2,0,2,0,0,0,0,4,4,0,4,3,0,0
"chr1:31714405-31718649",0,0,0,0,0,0,0,0,0,2,4,0,0,4,5
"chr10:93451477-93483645",2,0,2,2,2,3,4,0,2,5,2,0,7,9,4
"chr1:201523375-201524041",9,2,4,3,3,3,3,4,6,0,3,3,5,9,6
"chr19:25866615-25886887",3,3,0,0,0,0,4,3,5,4,2,5,3,0,2
"chr2:188485333-188486213",0,7,6,0,0,2,3,4,7,5,0,0,0,0,5
"chr4:131391541-131453028",6,4,3,0,0,0,0,0,3,4,2,2,3,3,0
"chr17:84872804-84922765",4,4,5,4,0,0,0,0,0,4,4,5,4,6,7
"chr20:27538479-27544812",8,0,0,6,0,0,0,2,4,3,3,4,6,5,7
"chr18:77512807-77520779",8,6,4,12,5,5,9,6,14,11,8,8,12,5,15
"chr8:100006687-100026871",17,7,2,2,9,0,5,0,0,4,4,2,6,3,0
"chr13:60462943-60484400",0,0,0,2,0,0,2,0,0,2,0,0,10,3,0
"chr6:104798968-104831076",7,8,7,5,19,5,7,13,3,21,6,18,19,0,26
"chr18:69647502-69657373",16,9,21,12,16,8,10,8,15,18,14,8,26,12,15
"chr9:119750465-119765191",3,0,0,0,0,0,3,0,3,3,0,2,0,0,7
"chr5:148050939-148057784",8,6,4,5,7,4,3,0,7,4,3,4,2,0,6
"chr17:76245627-76265943",0,35,0,29,19,28,31,24,41,0,55,34,0,33,26
"chr17:5569747-5571375",0,3,0,0,0,4,0,2,0,2,0,5,0,5,4
"chr6:21283827-21323737",8,3,4,2,2,0,2,0,0,4,0,4,3,0,3
"chr19:54786578-54790907",7,6,7,3,0,6,4,3,3,13,0,4,5,0,0
"chr10:86222510-86227004",12,3,9,6,3,5,8,3,12,4,4,8,7,0,5
"chr9:1875552-1880538",0,0,0,0,0,0,0,0,4,3,0,2,0,0,2
"chr12:9233368-9240810",3,0,0,0,0,5,2,0,0,0,0,0,5,3,0
"chr4:28488037-28514174",0,0,2,0,2,0,0,0,4,2,0,6,0,0,0
"chr14:42803980-42809348",0,0,0,0,6,2,0,0,4,5,0,8,13,5,5
"chr11:70570466-70585055",18,3,4,5,2,3,14,4,2,9,5,7,23,16,10
"chr13:96986684-97023051",4,2,3,0,2,4,0,0,2,0,3,0,0,0,0
"chr4:89120376-89134337",0,3,3,0,2,3,0,0,0,0,0,4,5,0,0
"chr19:25886356-25886887",655,609,667,417,694,429,733,550,883,1057,585,828,854,789,750
"chr11:62059611-62067655",0,0,0,0,0,0,0,0,0,0,2,2,2,7,2
"chr5:73961475-73976112",4,3,2,0,4,2,7,0,7,6,8,3,8,5,6
"chr6:828602-872927",6,0,4,0,0,0,2,0,3,5,0,3,0,0,4
"chr9:45203455-45205627",5,7,10,2,12,4,11,2,5,13,12,19,5,6,10
"chr10:18359720-18435415",6,0,0,0,0,0,2,0,0,0,0,3,0,3,2
"chr3:62719200-62733674",11,7,5,7,5,9,8,2,6,8,10,9,14,14,14
"chr1:244718761-244728217",2,2,2,0,0,0,0,0,0,5,0,0,0,0,0
"chr2:140357774-140387503",3,3,5,2,8,7,0,2,8,10,9,6,14,5,8
"chr8:123340909-123344508",8,12,5,2,4,4,6,0,3,11,2,4,2,4,5
"chr1:247711959-247745292",3,0,0,2,5,3,0,4,6,0,0,0,0,0,2
"chr1:265331904-265401005",6,11,7,3,4,6,2,2,4,6,0,5,4,4,5
"chr20:47520846-47547367",0,0,0,0,0,0,0,2,4,0,0,0,5,5,0
"chr17:55367271-55376891",0,0,0,3,0,0,0,0,0,0,0,2,3,3,3
"chr1:137247124-137264458",11,15,13,3,8,4,2,2,2,6,9,9,11,10,11
"chr11:32807347-32832388",4,0,4,0,0,0,0,0,3,3,0,0,0,0,0
"chr2:4961753-4991265",0,2,0,0,0,0,2,2,5,0,0,0,8,3,0
"chr4:125734597-125789911",3,0,3,3,3,0,0,0,0,2,0,4,9,0,4
"chr2:258868022-258932200",9,6,10,5,7,0,8,0,0,5,0,10,6,7,6
"chr3:55888291-55898385",11,7,8,3,0,4,9,0,4,17,4,5,8,6,4
"chr11:45057153-45059922",3,0,0,0,0,0,2,0,0,0,0,3,9,3,0
"chr3:81909221-81910484",0,3,0,0,0,0,0,0,4,6,0,0,13,2,0
"chr1:165366392-165367044",0,2,0,0,0,0,6,3,0,0,0,0,2,0,2
"chr18:1655301-1680976",2,0,0,0,0,3,0,0,0,4,2,4,5,0,4
"chr9:54232163-54248877",15,5,10,9,17,2,9,9,8,11,8,8,12,5,5
"chr6:60609626-60618957",10,3,9,5,4,7,6,6,12,16,12,8,10,14,3
"chr3:128828512-128865813",0,0,3,3,2,0,0,0,0,2,0,0,0,0,0
"chr1:235777942-235780409",0,2,0,0,0,0,0,0,0,2,3,0,0,2,0
"chr15:36823412-36828644",2,5,0,0,0,0,4,3,5,5,4,3,7,3,0
"chr17:599906-610676",0,0,0,0,4,0,3,3,4,0,0,4,0,0,7
"chr1:128239552-128242835",10,4,3,2,0,0,0,0,4,8,3,0,0,5,2
"chr2:140311231-140324579",7,0,0,3,0,0,0,0,0,2,0,0,0,0,0
"chr6:43254770-43284828",0,0,0,0,0,0,0,0,0,0,0,5,0,3,0
"chr4:182811463-182817396",46,50,28,33,32,14,25,20,44,38,34,32,36,41,25
"chr13:99142309-99146830",0,3,0,2,0,0,0,0,0,6,0,7,5,0,2
"chr1:236196243-236198026",2,5,5,2,3,0,0,0,0,5,0,0,4,0,0
"chr3:152322366-152324968",3,2,0,3,3,0,5,0,2,2,3,0,0,0,2
"chr12:30756722-30761953",4,0,0,0,0,0,0,0,3,4,0,0,2,2,4
"chr5:167486001-167526275",12,16,8,0,11,12,21,10,16,31,12,12,22,18,17
"chr17:65750062-65781009",7,2,0,3,0,0,4,0,5,0,2,0,3,4,7
"chr1:41787939-41796360",0,0,0,3,4,0,4,0,0,2,0,0,0,3,0
"chr9:30314001-30334017",0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
"chr17:55297976-55307299",3,2,0,0,0,0,3,3,0,0,0,5,6,9,6
"chr1:142849916-142852148",16,15,12,13,2,7,5,3,2,6,8,8,4,3,6
"chr9:112023471-112027242",10,0,0,3,0,5,0,3,0,3,2,13,5,11,9
"chr13:86444740-86451001",0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
"chr8:103809557-103825693",3,0,0,0,2,0,2,5,0,0,0,3,4,4,6
"chr4:28474639-28514174",5,3,4,0,0,2,6,2,0,3,0,0,6,4,2
"chr4:115636561-115643263",0,0,2,2,3,3,2,0,0,7,10,9,10,8,6
"chr4:180928263-180929730",2,0,0,0,0,0,0,0,3,5,0,0,0,4,0
