ID,1032245.N,1039868.N,1042353.N,1042745.N,1043773.N,1045386.N,1045549.N,1046191.N,1046287.N,1046349.N,1046499.N,1047291.N,1047831.N,1047912.N,1048720.N,1049983.N,1050700.N,1051316.N,1054390.N,1056166.N,272577.N,451368.N,477022.N,515975.N,522638.N,548142.N,649867.N,685749.N,843725.N,99272.N,1032245.P,1039868.P,1042353.P,1042745.P,1043773.P,1045386.P,1045549.P,1046191.P,1046287.P,1046349.P,1046499.P,1047291.P,1047831.P,1047912.P,1048720.P,1049983.P,1050700.P,1051316.P,1054390.P,1056166.P,272577.P,451368.P,477022.P,515975.P,522638.P,548142.P,649867.P,685749.P,843725.P,99272.P,1032245.T,1039868.T,1042353.T,1042745.T,1043773.T,1045386.T,1045549.T,1046191.T,1046287.T,1046349.T,1046499.T,1047291.T,1047831.T,1047912.T,1048720.T,1049983.T,1050700.T,1051316.T,1054390.T,1056166.T,272577.T,451368.T,477022.T,515975.T,522638.T,548142.T,649867.T,685749.T,843725.T,99272.T
chr15:50300789-50309798,3,2,0,2,3,6,4,2,4,2,0,4,6,4,2,2,0,0,3,0,0,0,2,2,2,0,0,3,0,3,5,5,3,3,0,3,6,0,2,7,2,5,6,2,5,2,2,0,3,0,2,5,4,4,3,3,2,2,0,0,0,0,4,6,2,2,0,4,3,0,0,0,0,2,2,0,7,0,2,0,0,3,2,0,0,0,0,6,3,0
chr6:72295937-72333835,2,6,0,3,6,13,6,3,6,0,5,6,3,2,0,0,8,4,8,3,6,9,5,6,7,7,2,3,3,2,4,2,5,4,0,10,7,3,3,0,6,5,7,4,3,2,9,0,4,2,7,11,7,6,3,2,6,7,5,2,5,0,0,0,0,2,0,3,19,2,2,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,2,4,3,2
chr15:43398038-43401850,3,2,0,0,3,0,0,2,2,2,2,2,0,2,2,2,0,0,4,4,0,3,2,2,2,3,0,0,0,0,0,5,3,3,5,4,4,0,0,0,2,0,3,2,2,2,0,0,2,0,0,0,5,2,0,0,2,0,2,3,2,0,0,0,3,0,0,0,3,2,4,3,0,0,0,0,5,4,2,0,0,0,2,3,0,0,2,3,0,2
chr13:95161189-95170628,0,3,4,0,0,2,3,0,0,3,2,3,2,4,5,0,0,0,3,2,0,5,0,2,0,4,4,0,3,9,2,0,0,0,0,3,2,0,0,5,3,2,0,2,2,3,0,0,6,0,0,2,2,0,5,0,4,0,0,3,0,0,0,6,0,0,0,0,2,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0
chr7:23611171-23611553,9,12,9,5,15,22,11,10,14,13,4,12,13,7,14,18,10,10,14,5,10,9,11,14,10,25,2,5,15,22,15,11,9,8,8,20,21,16,16,11,9,18,11,30,6,6,15,3,4,8,19,4,26,12,14,15,8,12,9,5,10,6,10,5,6,9,2,14,11,7,5,4,9,12,3,3,5,7,4,6,12,6,5,2,7,8,3,17,7,16
chr1:147275354-147285487,0,0,0,0,4,4,8,0,4,3,2,2,4,0,4,6,6,2,3,4,3,3,2,2,2,7,3,3,2,0,4,0,2,0,0,2,4,2,4,7,5,2,2,0,0,4,2,3,2,0,0,0,5,0,4,2,3,5,0,2,2,0,0,3,0,4,0,0,3,2,2,7,6,0,0,2,5,0,0,0,3,2,0,0,4,3,3,6,2,5
chr7:24623663-24668660,4,4,0,0,2,6,0,3,3,3,0,3,2,4,0,4,4,3,6,4,4,0,4,0,0,7,5,3,2,2,0,2,0,3,2,5,4,6,2,2,9,5,0,7,6,2,3,0,2,3,2,3,2,0,6,4,6,5,0,4,10,5,16,12,0,3,0,11,2,5,7,7,5,18,3,2,9,6,6,0,5,2,0,0,6,9,2,4,7,6
chr17:60460663-60462061,2,3,0,0,2,4,2,5,2,2,4,3,2,5,0,0,2,0,3,0,0,2,2,0,5,0,0,2,2,5,2,2,2,0,2,4,2,4,2,0,3,6,2,5,0,0,0,0,2,2,0,0,3,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,4,0,0,3,0
chr2:199323803-199433514,6,5,3,5,0,2,12,5,8,5,3,8,7,4,2,4,0,2,3,5,2,2,3,5,4,6,6,3,7,9,2,2,2,4,2,2,4,6,5,7,2,2,4,6,5,3,5,0,5,2,3,2,4,5,7,5,4,2,3,4,7,0,3,0,10,0,0,0,0,2,2,13,0,0,0,0,4,0,7,0,0,0,5,0,0,3,4,2,0,0
chr8:37765526-37766355,4,7,11,4,4,14,20,8,7,2,10,13,11,8,10,10,7,15,14,9,7,12,7,13,4,13,6,9,12,14,8,6,8,3,8,13,12,7,11,7,14,13,7,17,4,4,11,5,6,4,10,9,7,7,8,14,16,10,17,4,8,2,3,0,10,8,2,4,6,3,6,3,8,11,3,0,10,3,8,7,2,5,3,6,5,18,8,11,2,7
chr15:72518067-72561549,0,2,2,2,6,0,0,0,2,0,0,5,2,2,2,3,0,0,0,0,2,2,5,0,3,4,3,3,2,3,4,0,0,0,0,2,7,0,0,3,5,0,4,4,0,0,0,0,0,0,3,0,4,0,4,2,0,3,0,0,2,0,0,5,0,7,0,2,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
chr6:87215903-87218731,17,16,12,13,18,41,36,12,9,17,18,14,20,19,13,19,8,10,21,16,18,13,26,16,18,10,23,18,22,26,13,12,18,15,18,30,18,15,21,25,27,18,20,40,14,11,13,14,10,7,20,27,20,15,27,10,28,13,29,21,25,2,8,13,18,13,4,11,21,6,17,11,13,19,11,5,15,5,5,8,8,10,12,9,7,8,6,24,17,11
chr13:100301460-100340259,2,2,3,0,3,2,4,2,0,0,0,5,2,0,0,9,5,0,3,6,0,0,2,0,2,3,0,0,4,2,0,3,0,4,0,4,3,3,3,2,3,3,5,4,2,3,4,2,0,0,3,2,7,0,0,0,0,0,0,2,4,0,2,0,2,2,0,3,0,0,0,4,0,2,0,0,0,0,0,0,3,0,2,0,4,0,0,0,2,0
chr9:107300141-107311737,7,4,2,3,0,5,10,3,4,2,2,3,0,2,4,4,4,6,8,4,5,6,7,5,3,2,5,10,5,10,3,6,0,7,3,8,8,5,6,7,8,10,8,14,2,3,4,3,5,4,4,2,8,5,2,5,4,3,0,4,2,0,3,3,10,0,0,3,5,3,7,3,4,11,3,6,5,2,8,3,2,0,0,2,7,3,5,8,4,2
chr5:145438072-145473315,4,5,6,3,3,0,3,0,2,0,0,0,3,0,0,6,0,0,0,4,2,0,3,3,0,0,0,2,2,4,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,3,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,2,3,0,0,2,2,0,0,6,0,0,0,4,2,0,5,0,6,0,0,0
chr8:17713214-17723833,4,2,0,0,0,6,5,6,6,2,7,7,5,4,4,7,5,3,3,4,6,3,3,7,0,9,0,3,7,7,6,4,0,3,6,0,4,5,3,10,5,7,0,3,5,2,5,6,7,4,5,5,4,0,7,7,3,2,7,0,3,2,0,0,6,2,0,2,3,0,0,0,0,2,0,5,0,5,0,0,0,3,0,0,2,2,0,5,0,0
chr11:65500863-65501193,5,9,4,0,5,8,16,0,6,7,7,0,4,9,2,6,4,7,11,0,4,8,10,3,3,4,7,4,3,16,10,10,6,5,5,4,9,13,8,11,8,0,6,6,4,5,5,12,7,7,4,4,3,3,14,5,4,4,3,2,0,6,13,5,3,5,0,4,9,10,6,0,0,5,5,3,0,5,4,8,8,3,0,0,3,5,3,0,13,3
chr5:88220563-88245792,5,4,2,5,4,2,5,0,4,5,0,2,4,3,3,5,0,0,0,8,4,3,2,0,3,5,4,3,2,6,5,4,2,3,3,9,3,2,5,5,5,3,5,6,4,2,0,3,4,0,2,3,5,2,8,6,7,0,2,3,3,4,4,6,3,0,0,2,2,3,6,0,2,4,2,0,3,0,0,0,0,0,0,2,2,0,2,2,0,2
chr15:42827928-42840433,3,12,5,5,7,7,7,5,5,14,6,9,6,11,5,5,6,3,7,4,4,5,8,7,6,13,6,9,5,12,9,2,3,6,6,9,10,2,9,8,20,9,5,11,0,2,9,7,5,6,4,7,5,0,9,15,10,10,10,7,4,3,3,2,3,6,0,0,8,2,8,2,2,2,3,0,4,2,3,7,0,2,0,3,4,7,2,0,4,8
chr4:151454701-151482648,2,3,0,3,0,0,0,0,4,0,4,3,3,0,0,0,3,0,3,3,3,4,2,4,3,4,3,3,3,5,5,0,0,2,2,3,4,3,0,0,3,2,2,3,2,0,2,0,3,0,0,0,2,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0
chr1:32592931-32593754,2,2,3,2,4,2,3,0,3,0,0,2,0,0,5,6,0,0,0,5,2,0,2,0,3,5,0,2,3,0,4,0,5,0,0,5,2,0,0,3,4,2,4,0,0,0,2,0,5,0,0,0,2,2,2,2,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,3,0,2,0,0,0,5,2,0
chr12:32598497-32611283,26,10,14,16,20,20,16,6,15,30,15,25,17,18,15,15,16,13,15,16,17,10,14,15,17,28,14,11,19,33,19,18,14,16,10,16,24,7,16,33,31,27,18,31,19,8,20,7,28,10,10,9,13,14,30,24,23,15,21,8,14,5,8,9,10,2,0,7,4,2,7,5,4,3,2,9,4,10,8,2,3,10,7,5,6,6,2,25,8,11
chr3:56627037-56628614,0,4,8,12,14,15,11,5,4,9,12,10,5,4,5,9,3,4,0,4,6,2,12,6,5,7,4,2,15,6,8,4,2,3,10,11,6,6,4,9,17,4,7,10,6,8,8,3,10,8,13,8,11,11,14,10,7,5,11,6,0,2,3,3,9,3,0,4,3,5,5,2,3,0,3,5,3,0,2,0,6,3,3,0,0,4,0,6,5,5
chr18:76849526-76851939,12,6,3,6,12,12,14,7,13,4,10,9,9,4,3,7,9,9,15,8,10,6,11,9,5,14,8,8,10,18,7,0,11,7,7,19,12,3,11,9,10,10,9,12,8,9,4,5,7,4,8,9,10,9,7,15,15,7,9,5,5,2,3,3,6,8,2,4,9,0,10,6,4,10,5,4,3,7,3,8,8,4,3,6,4,9,8,11,6,8
chr7:35010468-35018596,4,7,3,4,6,6,8,4,2,7,5,2,2,6,0,3,4,3,7,3,5,2,6,3,3,4,4,2,3,3,4,5,2,0,2,7,4,0,4,3,4,3,9,7,0,5,0,4,8,5,2,0,8,0,2,5,5,7,3,7,9,3,7,8,5,6,0,6,6,4,7,9,6,15,5,4,7,4,8,3,5,4,2,2,7,0,6,12,7,3
chr13:95983804-95999307,3,6,2,0,4,6,0,0,6,3,6,3,0,7,0,4,3,0,4,4,3,4,2,2,4,0,3,0,2,6,3,5,0,3,2,0,3,2,3,5,6,0,3,9,2,3,3,3,4,0,3,3,2,0,4,5,5,3,8,3,3,0,3,6,2,11,0,2,2,2,6,7,3,6,4,3,4,5,3,3,3,7,4,2,5,4,0,2,0,4
chr2:26364302-26375148,5,5,0,3,6,3,3,3,5,0,6,2,4,2,0,8,3,3,3,5,2,2,0,2,0,6,0,6,2,4,0,3,3,2,0,4,2,2,0,5,8,2,0,0,5,7,3,0,2,0,2,0,0,2,3,5,7,0,0,4,2,0,5,2,4,2,0,2,4,3,2,2,4,4,5,3,3,0,0,0,0,0,0,0,2,2,2,2,2,2
chr3:3777725-3789074,3,6,5,2,9,6,14,6,3,4,9,7,7,4,4,7,2,9,12,7,0,8,7,6,3,9,8,7,7,15,4,9,3,4,4,7,10,13,5,4,8,4,7,7,4,3,5,9,8,4,2,10,10,8,7,7,8,6,5,12,2,2,8,10,5,7,2,7,7,5,6,3,0,7,7,0,5,4,4,6,5,6,7,8,3,6,6,5,5,6
chr7:66240325-66241270,2,0,0,0,0,5,4,0,2,2,0,3,2,2,0,0,3,3,0,0,0,4,2,0,0,4,3,2,0,2,5,2,0,2,2,6,0,0,0,0,3,3,5,3,0,0,0,3,3,0,2,2,0,0,0,0,0,0,3,2,8,0,0,4,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
chr13:20731841-20732121,2,0,2,3,2,5,0,0,0,3,0,2,0,3,6,0,2,3,0,0,0,3,3,2,0,5,0,0,3,10,3,2,0,0,0,6,2,0,4,0,4,2,0,3,2,2,0,2,3,2,0,0,5,0,3,5,2,4,2,2,6,0,0,2,0,2,0,0,0,0,4,0,2,0,4,0,0,0,2,3,0,2,2,0,3,2,0,0,0,0
chr4:1900626-1904378,2,5,3,2,7,3,8,3,11,0,5,6,5,6,2,3,0,3,5,4,10,0,3,2,0,7,3,9,2,5,3,2,3,6,4,3,7,9,4,6,6,2,7,14,2,2,4,6,5,3,0,2,5,2,0,3,4,7,3,4,4,0,0,0,4,0,6,3,10,3,6,3,7,9,4,6,14,0,3,0,5,9,0,4,0,3,2,11,3,0
chr5:66053406-66054951,7,7,6,2,4,6,10,0,7,12,7,4,4,5,6,7,11,0,8,5,10,2,11,6,3,9,5,4,7,11,5,7,0,9,4,14,6,5,7,7,7,10,8,9,5,5,9,2,6,6,10,5,9,8,10,3,7,4,4,4,6,4,3,3,3,3,0,2,7,2,5,0,4,4,5,2,3,0,4,2,10,2,5,0,5,6,4,7,3,7
chr11:46076754-46092223,0,5,6,0,6,9,15,2,3,2,5,8,3,5,8,5,8,5,0,9,4,3,7,6,4,7,2,7,9,10,7,2,2,0,3,7,4,3,5,6,14,6,5,7,4,3,5,4,5,8,5,5,7,0,8,0,7,5,6,4,7,2,3,5,3,0,0,4,7,4,0,0,0,3,0,2,3,0,4,8,0,0,0,4,2,5,4,10,3,3
chr3:5174017-5174414,9,12,9,7,12,13,15,7,10,9,17,18,9,12,9,13,12,14,18,16,6,9,13,17,7,11,11,3,18,21,9,12,7,6,6,14,14,11,14,15,14,14,11,31,10,13,14,10,13,4,18,16,14,11,21,19,22,17,16,14,8,9,6,4,7,4,0,2,5,4,4,4,0,4,3,0,0,2,3,0,2,6,4,2,4,8,4,7,12,7
chr2:203056427-203057453,0,0,0,4,0,2,6,0,3,0,2,3,3,3,5,2,3,0,2,3,0,2,4,0,3,5,2,2,5,8,3,0,0,3,0,3,0,5,0,4,0,2,3,5,2,2,2,4,5,3,3,0,3,0,3,2,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,3
chr3:125313308-125331238,9,8,7,5,10,11,13,12,8,2,9,9,4,6,5,13,14,11,9,8,6,9,7,9,5,8,9,12,5,8,12,4,8,0,7,11,11,9,6,7,12,6,5,12,8,6,13,5,8,7,6,7,10,0,12,9,7,9,6,3,8,2,6,7,5,10,3,12,11,8,8,11,8,14,3,6,26,3,5,4,0,7,5,4,6,8,8,18,9,7
chr8:25407983-25408940,2,5,2,2,5,2,5,6,2,0,6,3,4,2,3,2,3,0,2,3,0,0,4,0,3,6,5,0,2,5,4,4,0,0,0,3,2,4,6,3,8,3,5,3,0,3,0,0,4,4,2,3,3,6,7,2,3,0,0,0,3,2,0,0,4,0,2,0,4,0,3,0,0,3,0,0,0,0,0,2,0,2,2,0,0,0,2,8,2,0
chr11:6932094-6955782,0,3,0,4,4,0,5,3,2,3,0,4,0,0,0,2,4,0,0,4,4,0,7,0,0,2,0,3,2,4,3,3,0,0,4,0,3,0,0,0,2,2,7,3,2,2,2,0,0,3,4,2,5,0,0,2,0,7,0,0,0,3,0,9,2,0,0,0,3,2,0,2,3,2,0,2,3,2,0,0,0,3,2,2,3,4,0,0,0,0
chr10:72340789-72341170,2,0,7,0,2,4,6,3,0,2,7,5,2,0,2,4,3,2,0,0,3,0,3,0,0,2,3,0,2,3,5,0,0,2,2,4,0,2,3,3,11,4,0,0,2,3,0,3,5,0,3,0,2,0,0,4,3,2,4,3,5,3,2,2,4,2,0,2,3,3,2,4,2,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,2,2
chr20:62139075-62140944,4,11,2,5,7,6,19,8,6,5,5,2,7,2,5,8,7,5,9,10,6,2,11,9,8,6,6,5,3,7,5,4,0,5,6,7,12,2,10,8,11,7,9,12,3,6,8,4,11,2,2,3,7,8,5,7,8,12,8,4,14,3,11,6,11,13,2,5,8,11,9,14,5,7,11,3,18,3,17,4,2,2,4,0,6,8,8,8,16,7
chr1:41186121-41194399,2,4,2,0,0,5,0,0,0,2,0,3,2,0,0,4,0,2,5,2,0,3,3,2,3,0,0,0,0,3,3,0,2,0,0,0,0,3,4,0,0,3,4,6,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
chr13:24477701-24478276,2,2,0,4,0,0,5,3,2,3,3,0,0,4,0,3,3,4,4,3,3,0,3,0,0,2,0,0,3,3,4,0,2,2,3,0,2,0,3,0,4,0,3,3,2,3,4,3,2,0,0,0,5,0,3,2,3,0,0,0,0,0,2,0,3,4,0,2,0,2,6,2,2,0,3,3,2,0,2,0,2,4,2,2,0,0,0,5,0,0
chr1:172555869-172557794,0,0,0,2,2,3,0,3,2,0,2,2,0,2,0,2,0,3,5,0,5,2,2,0,0,2,0,0,2,4,4,4,3,0,3,0,2,0,0,5,8,0,2,5,2,0,0,3,3,7,3,0,7,3,8,2,3,0,0,2,3,4,3,2,0,4,0,0,4,0,0,2,0,0,0,0,2,0,2,0,0,3,3,0,2,3,0,2,2,3
chr7:16216066-16278226,2,4,0,0,7,6,0,0,2,0,3,3,2,2,4,4,3,2,3,4,0,0,2,0,0,3,0,0,3,8,3,0,2,0,0,3,2,0,2,2,5,3,0,4,0,2,0,2,0,0,2,0,5,0,0,3,2,0,0,5,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,0
chr6:136694140-136698682,5,5,6,0,6,10,3,2,4,0,5,10,4,5,6,3,4,3,9,6,0,2,8,0,5,7,8,2,8,6,2,7,6,3,3,12,7,6,7,6,12,6,0,11,4,8,7,4,4,2,0,0,8,0,9,6,7,5,3,4,3,3,2,4,3,8,2,5,4,13,5,7,0,6,4,4,8,0,4,3,0,6,3,3,3,3,3,5,5,0
chr8:28155942-28162078,3,7,2,0,7,8,3,5,8,5,4,7,7,8,0,6,4,7,5,2,8,0,10,4,5,4,4,4,2,5,4,4,5,3,5,5,15,7,4,6,6,4,2,5,7,6,3,2,6,3,2,6,7,0,8,8,7,6,3,3,3,0,3,2,8,4,2,5,7,4,2,3,4,6,3,0,3,0,6,3,0,0,7,2,2,6,3,8,3,2
chr22:46974290-46997709,4,0,0,0,5,4,0,0,2,0,0,2,4,2,0,0,2,2,3,4,0,3,5,2,4,3,2,2,0,2,0,2,2,2,3,4,4,2,0,0,2,2,0,4,4,0,0,2,0,4,3,3,0,0,3,0,2,2,0,3,0,0,0,2,0,2,2,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,6,0
chr2:199348701-199433514,10,10,7,11,13,11,9,11,20,4,15,8,3,5,4,15,9,4,17,5,4,10,7,10,6,4,14,6,11,15,9,9,8,7,7,5,13,14,6,8,13,5,14,13,4,5,12,0,18,9,3,6,15,8,10,13,10,7,11,6,9,0,8,3,33,16,2,7,9,5,10,33,4,0,4,0,11,6,10,2,0,0,5,8,6,4,10,3,7,0
chr3:111112030-111126335,5,3,2,3,3,6,2,4,3,5,4,7,3,4,0,4,4,4,6,5,0,0,3,2,3,2,2,2,2,2,2,2,2,2,4,3,3,2,3,2,6,6,0,0,0,2,3,0,3,0,0,4,3,2,2,2,3,2,0,2,3,0,0,3,2,0,3,0,0,0,0,2,0,2,0,0,6,0,2,2,0,0,0,0,0,0,0,2,3,0
chr6:47503280-47554766,6,3,2,0,0,2,6,3,2,6,3,2,5,0,0,6,0,0,3,0,0,4,7,4,4,0,3,3,2,9,2,0,5,0,0,4,8,3,3,4,3,4,4,2,0,3,4,0,4,0,0,0,4,5,4,2,7,0,2,0,8,0,4,2,2,3,0,0,0,3,2,0,0,2,2,0,0,0,2,0,2,0,0,0,3,0,2,6,0,4
chr2:199348701-199381820,5,3,0,0,7,0,5,2,3,0,6,2,5,2,0,0,5,0,5,4,0,4,3,0,2,2,0,0,2,6,4,3,2,0,0,4,0,3,2,0,4,4,2,2,2,0,4,0,4,4,3,0,5,0,4,2,5,3,0,0,0,0,2,0,2,4,0,0,3,0,2,3,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,2,2
chr8:51845661-51861246,2,4,3,4,4,0,3,0,5,0,0,0,0,2,0,5,0,4,2,0,4,2,4,0,0,2,0,2,2,5,0,4,0,2,4,2,3,4,3,0,2,5,2,6,0,0,0,0,2,4,5,2,0,0,8,3,10,0,3,3,5,2,2,6,5,3,0,0,0,6,5,2,2,2,0,0,2,0,5,0,2,0,4,0,2,2,0,2,4,2
chr10:13127745-13136897,8,6,2,4,8,9,0,4,4,4,6,7,2,2,4,4,4,5,5,6,5,6,7,5,4,5,5,5,0,10,3,9,0,2,3,6,5,6,7,3,11,8,6,9,4,0,3,6,0,2,7,2,2,0,12,4,2,5,3,3,3,6,4,2,8,0,0,3,5,4,2,4,0,2,2,2,4,0,4,4,3,0,0,0,0,5,0,5,0,3
chr7:107776452-107783352,2,0,0,4,0,2,6,3,5,3,2,3,3,0,0,3,2,0,0,2,5,0,4,6,0,2,8,0,2,4,2,0,3,0,0,0,4,4,2,3,3,3,2,2,3,2,0,2,2,0,0,0,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,5,0
chr8:140864312-140890769,6,13,4,2,11,10,17,5,14,6,13,11,10,7,9,14,12,9,8,8,7,7,16,12,9,12,12,12,9,13,8,7,4,2,10,15,11,10,8,12,17,9,7,7,3,9,4,6,11,5,3,6,12,7,16,7,9,8,15,4,8,5,12,8,7,18,2,11,10,8,3,19,4,8,5,4,13,4,11,8,8,6,11,3,9,5,3,8,15,6
chr20:58438945-58441083,0,2,7,0,5,7,12,5,0,3,6,5,0,7,0,8,7,4,7,10,3,8,0,9,4,4,0,5,2,6,3,3,2,3,4,3,2,5,5,3,3,7,2,13,4,3,4,5,5,4,5,2,6,0,0,7,9,3,3,2,2,0,2,4,2,10,0,0,7,4,5,3,3,3,0,0,11,0,5,3,2,3,0,2,4,6,3,9,3,3
chr8:38114192-38121149,0,0,0,3,0,2,0,4,2,0,3,0,0,4,0,3,4,0,2,2,0,4,3,4,3,5,0,0,2,4,0,0,0,0,0,3,0,2,2,4,0,0,0,4,0,0,0,0,0,0,0,2,2,2,4,2,3,0,0,0,0,0,2,0,0,3,3,0,4,2,0,3,0,2,0,0,0,2,2,0,2,2,3,0,0,2,0,2,0,0
chr2:20307978-20327378,0,4,2,0,0,2,4,6,4,0,0,5,3,0,3,4,0,2,2,2,2,0,2,3,0,4,4,0,0,5,0,0,3,0,2,3,3,3,0,0,0,0,0,6,0,0,2,0,4,0,0,2,3,0,0,3,5,4,5,2,3,2,0,2,4,3,6,0,4,0,2,6,2,6,0,0,3,2,0,2,0,0,0,0,3,3,0,3,4,4
chr3:18378170-18420991,0,0,2,3,9,6,7,0,7,4,0,3,3,5,3,3,3,3,5,5,0,3,5,3,2,6,4,6,2,4,2,0,3,2,0,2,6,0,2,3,8,2,5,7,3,0,4,0,5,6,0,0,4,4,4,7,3,3,2,0,7,0,3,0,4,5,3,2,5,2,2,4,0,4,0,0,0,3,0,0,0,0,4,3,0,2,3,2,0,0
chr18:12999421-13042334,3,3,2,0,6,0,2,0,3,4,3,2,4,0,0,6,4,4,3,0,3,0,8,5,2,4,2,5,3,2,0,3,2,0,2,0,3,5,0,7,2,0,5,9,0,0,2,4,2,5,2,0,6,4,5,4,4,3,0,0,5,2,2,7,2,0,0,3,0,2,2,0,0,6,2,0,4,0,4,2,2,3,3,0,0,0,2,4,2,3
chrX:10063445-10098579,3,0,0,2,2,3,4,4,4,0,4,3,2,5,0,2,3,3,4,4,2,4,4,0,4,3,0,5,0,5,0,4,2,0,0,3,2,3,4,2,3,4,0,0,2,0,3,3,0,0,4,0,0,0,2,3,2,3,2,0,5,0,4,0,0,0,0,0,3,2,0,8,0,2,4,0,5,0,2,0,0,0,0,0,4,0,3,2,2,2
chr13:45516143-45525051,6,0,3,0,3,4,4,0,0,0,8,0,3,4,2,2,3,2,0,5,2,4,0,2,4,6,3,3,0,4,5,0,0,3,4,0,2,0,2,0,6,4,2,7,5,0,3,0,3,3,4,2,2,3,5,0,3,5,0,2,0,0,2,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,4,0,0,6,4,0,3,0,0
chr19:43523508-43523742,3,3,0,2,2,2,5,7,3,2,0,3,2,0,4,0,4,3,5,3,0,3,5,7,0,4,4,3,0,6,0,4,4,0,0,2,0,0,0,2,2,2,0,0,2,2,0,5,2,3,6,0,2,5,3,3,4,0,0,0,0,2,2,0,0,2,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,2,0,0,2,0,0,0,0,2
chr4:61934840-61948276,0,5,4,3,6,6,3,4,5,2,7,4,2,4,8,3,5,0,0,9,0,0,3,0,3,5,4,0,0,2,2,2,5,6,3,8,9,6,4,7,4,2,5,3,2,0,0,3,5,0,0,4,4,0,0,2,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
chr3:12312380-12392752,2,6,3,0,0,5,4,6,0,5,0,0,2,0,0,4,3,0,7,0,0,0,0,5,4,6,3,0,2,4,5,6,3,2,3,4,2,0,4,4,4,3,3,5,0,2,0,0,4,0,4,0,7,5,3,2,0,0,0,0,2,0,0,3,5,4,0,2,0,0,0,0,3,0,0,0,3,0,0,0,3,6,0,2,2,0,0,7,0,7
chr10:72715111-72715902,3,2,4,2,2,6,6,2,3,0,3,6,3,0,4,4,2,3,6,5,0,3,4,7,0,6,3,0,3,4,4,0,2,2,2,8,11,2,0,2,4,3,3,3,0,5,4,3,3,3,0,5,2,6,2,5,7,0,3,2,2,4,0,4,4,0,0,0,0,2,0,2,2,3,2,4,0,2,3,0,0,0,0,0,0,4,0,0,2,3
chr9:109050283-109064567,4,6,0,0,0,5,3,2,3,2,2,0,0,4,0,0,0,0,3,0,2,2,5,0,4,4,0,4,5,8,4,0,2,0,0,6,2,4,0,7,3,3,2,5,0,0,0,0,0,0,0,0,5,0,2,3,4,0,0,0,3,0,2,4,0,2,0,2,2,3,4,0,0,0,0,3,0,0,2,0,2,0,2,0,2,2,0,0,3,4
chr3:37121492-37149038,3,2,0,0,0,3,0,0,2,0,3,0,2,0,0,0,6,2,4,3,2,0,2,2,0,0,4,4,0,2,2,0,0,3,3,2,3,3,0,2,4,2,0,0,0,0,0,0,2,0,0,2,5,2,2,2,3,2,0,4,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,2,0
chr9:85669485-85712566,2,7,0,0,5,7,2,0,0,0,2,4,5,2,2,3,0,2,0,2,0,0,6,2,2,5,0,3,5,0,5,0,3,2,3,3,5,4,0,4,4,0,4,6,0,0,0,0,3,0,7,2,7,2,4,0,5,0,3,0,3,0,3,0,5,4,0,0,0,0,2,0,0,3,2,2,2,2,4,0,0,2,2,2,0,0,0,0,3,5
chr20:2986765-2988474,0,4,2,2,0,2,6,4,0,0,2,4,3,4,4,0,0,2,4,0,0,0,0,2,0,2,0,5,2,7,0,2,0,3,2,5,5,5,2,5,4,3,0,4,3,3,0,0,0,0,3,0,5,0,0,3,2,4,3,0,3,0,2,3,7,0,0,0,2,0,2,0,0,3,3,0,0,4,0,2,2,0,0,0,0,4,2,3,0,3
