ID,X1032245.T_bwa.ciri2,X1039868.T_bwa.ciri2,X1042353.T_bwa.ciri2,X1042745.T_bwa.ciri2,X1043773.T_bwa.ciri2,X1045386.T_bwa.ciri2,X1045549.T_bwa.ciri2,X1046191.T_bwa.ciri2,X1046287.T_bwa.ciri2,X1046349.T_bwa.ciri2,X1046499.T_bwa.ciri2,X1047291.T_bwa.ciri2,X1047831.T_bwa.ciri2,X1047912.T_bwa.ciri2,X1048720.T_bwa.ciri2,X1049983.T_bwa.ciri2,X1050700.T_bwa.ciri2,X1051316.T_bwa.ciri2,X1054390.T_bwa.ciri2,X1056166.T_bwa.ciri2,X272577.T_bwa.ciri2,X451368.T_bwa.ciri2,X477022.T_bwa.ciri2,X515975.T_bwa.ciri2,X522638.T_bwa.ciri2,X548142.T_bwa.ciri2,X649867.T_bwa.ciri2,X685749.T_bwa.ciri2,X843725.T_bwa.ciri2,X99272.T_bwa.ciri2,CircRNACount.1032245.T,CircRNACount.1039868.T,CircRNACount.1042353.T,CircRNACount.1042745.T,CircRNACount.1043773.T,CircRNACount.1045386.T,CircRNACount.1045549.T,CircRNACount.1046191.T,CircRNACount.1046287.T,CircRNACount.1046349.T,CircRNACount.1046499.T,CircRNACount.1047291.T,CircRNACount.1047831.T,CircRNACount.1047912.T,CircRNACount.1048720.T,CircRNACount.1049983.T,CircRNACount.1050700.T,CircRNACount.1051316.T,CircRNACount.1054390.T,CircRNACount.1056166.T,CircRNACount.272577.T,CircRNACount.451368.T,CircRNACount.477022.T,CircRNACount.515975.T,CircRNACount.522638.T,CircRNACount.548142.T,CircRNACount.649867.T,CircRNACount.685749.T,CircRNACount.843725.T,CircRNACount.99272.T
chr7:131375424-131399433,7,7,7,19,11,15,4,4,2,7,11,11,4,14,4,3,9,4,5,4,6,6,0,3,8,0,3,8,6,10,0,3,3,12,5,12,2,3,2,4,5,5,2,10,4,3,5,2,2,3,2,5,0,1,5,0,3,5,1,8
chr14:45118028-45130790,0,3,4,5,3,6,0,5,4,0,0,0,3,0,3,0,3,4,5,3,3,5,2,2,2,5,3,6,7,4,2,0,3,5,2,3,1,3,3,1,1,0,2,1,3,0,3,2,3,1,1,4,1,2,2,4,2,1,3,4
chr12:111509549-111510582,5,3,2,3,10,0,2,2,9,4,4,2,0,3,0,2,4,0,3,0,3,3,2,0,5,0,3,11,3,3,4,3,1,3,7,0,2,1,6,4,3,1,1,3,1,1,3,1,3,0,3,2,2,1,3,0,2,8,3,2
chr1:171523221-171532961,2,2,6,3,4,2,0,0,0,0,4,5,0,4,0,0,3,2,0,4,0,2,2,0,0,6,2,7,4,6,2,1,6,3,2,2,0,0,0,1,4,4,0,4,1,0,3,2,1,1,0,1,2,0,0,6,1,5,3,4
chr12:122340753-122341697,6,2,3,3,4,4,3,3,6,3,6,2,0,3,2,4,2,3,2,3,0,5,0,4,4,4,2,3,6,9,5,1,3,2,4,3,3,3,5,3,5,1,0,2,2,4,1,3,2,3,1,4,1,3,4,2,1,2,6,6
chr2:58221942-58232112,9,16,13,13,7,25,9,5,12,6,21,10,13,18,12,15,14,12,12,8,8,13,12,14,8,17,5,35,15,27,5,10,8,10,5,20,5,3,9,5,15,9,8,12,7,8,10,8,10,4,7,9,8,11,5,10,5,23,7,15
chrX:2953143-2958435,7,0,16,6,4,2,5,4,2,5,7,8,4,5,4,0,7,8,4,0,0,4,11,2,2,5,10,14,0,0,5,1,15,5,4,1,4,3,2,5,6,7,3,5,4,1,6,7,3,0,1,2,11,2,2,4,8,12,1,1
chr8:131940499-131946633,3,2,2,5,2,7,0,2,0,3,3,0,0,2,3,2,0,3,3,5,0,3,3,0,0,4,0,2,2,0,0,1,2,2,2,6,1,2,0,2,2,1,0,2,3,2,0,1,3,3,0,3,3,0,1,2,1,2,2,0
chr3:146121112-146124229,10,4,12,2,13,3,6,8,15,8,6,8,7,9,2,8,2,0,11,5,9,9,3,5,7,11,5,15,13,6,4,2,8,1,7,2,6,4,8,8,4,7,2,6,1,3,2,1,5,3,7,5,3,5,7,5,2,12,8,5
chr5:108348399-108367953,2,2,0,2,5,0,3,0,4,2,3,0,0,7,2,4,2,3,2,0,2,0,0,2,0,2,3,8,6,0,2,2,0,2,4,0,3,0,4,1,3,0,0,6,2,3,2,2,2,0,2,0,1,1,0,1,3,5,6,1
chr5:138810038-138827718,7,2,0,5,8,3,3,2,6,3,2,2,3,7,3,8,2,0,2,4,6,8,3,3,2,9,2,9,3,10,7,2,0,4,2,3,3,2,4,2,1,2,3,1,3,1,2,1,2,3,1,6,1,3,1,1,2,8,1,5
chr17:76312870-76313891,2,5,3,0,6,2,0,2,3,0,3,7,2,6,5,4,4,4,4,0,0,0,0,3,5,7,3,3,4,0,2,5,2,1,5,2,0,1,3,1,2,6,2,6,4,3,2,4,1,1,1,0,0,3,4,6,2,3,2,0
chr1:59321536-59378837,10,2,0,0,2,10,2,6,10,6,5,3,16,5,5,0,2,7,0,0,0,0,0,0,8,2,4,20,4,13,9,2,1,0,2,7,1,5,6,2,4,2,9,4,5,0,1,3,0,1,0,0,1,1,7,2,2,3,5,12
chr7:43639449-43640649,14,4,25,16,6,6,3,17,6,10,9,7,14,10,8,2,6,4,4,4,10,10,3,2,16,5,4,10,0,5,7,3,21,11,5,5,3,12,5,5,6,6,12,7,7,2,6,3,4,3,5,9,2,2,9,5,3,6,1,5
chr21:36247517-36248568,12,7,4,4,12,7,9,5,8,9,10,0,10,6,7,0,8,6,12,8,2,19,4,2,5,10,6,15,10,6,11,6,4,2,1,6,7,5,7,7,8,1,10,6,5,0,6,5,10,5,2,14,3,1,4,9,3,13,9,5
chr1:42265115-42311110,4,0,2,3,6,2,0,0,5,0,0,6,3,14,3,4,0,2,3,2,4,4,5,0,5,0,5,9,11,3,4,1,1,1,3,1,0,0,3,0,0,3,1,10,2,2,0,2,1,2,4,2,2,1,1,0,0,5,6,2
chr19:11120092-11120522,4,5,3,2,7,0,2,0,4,7,12,5,2,2,4,7,8,3,3,7,5,0,2,4,5,8,5,10,11,2,2,5,2,2,6,1,1,0,3,5,1,2,1,2,2,5,7,1,3,3,5,0,1,2,3,4,3,7,10,2
chr2:190659158-190673152,27,29,14,15,14,37,7,15,20,11,26,5,20,17,8,12,25,24,7,31,12,11,8,18,14,21,7,40,10,31,8,11,7,10,1,19,2,6,9,3,10,3,7,1,6,1,11,16,3,12,7,3,9,12,6,10,4,21,5,12
chr1:24514314-24514567,4,0,2,0,7,2,2,0,0,0,4,0,6,0,2,0,2,6,2,2,3,4,0,0,3,9,3,3,7,3,4,0,2,0,5,2,2,0,0,0,4,0,6,1,1,0,2,5,1,1,3,4,1,1,3,8,2,2,6,3
chrX:132281095-132283032,13,3,0,3,0,4,0,5,6,2,4,0,9,5,3,3,2,2,4,0,4,0,8,0,3,0,0,5,5,3,5,3,0,2,0,4,0,4,4,2,2,1,7,3,1,2,1,0,4,1,3,1,3,1,2,1,0,3,1,1
chr2:121605701-121606180,13,3,5,10,3,6,4,4,4,5,3,6,4,0,2,0,7,2,4,4,3,4,4,2,0,5,0,8,8,3,9,1,2,8,2,4,3,3,2,4,3,4,4,0,2,0,6,1,4,3,2,4,4,1,0,3,0,7,6,3
chr7:64543707-64544432,5,0,9,3,3,4,0,3,12,4,5,8,5,4,0,2,0,0,4,4,5,3,3,4,0,6,5,5,9,3,2,1,3,1,0,2,0,2,4,0,2,3,3,2,0,1,0,1,2,2,1,1,1,2,0,2,1,2,6,2
chr18:9931810-9937066,5,4,2,5,6,6,3,3,2,3,9,0,3,4,3,2,5,0,2,3,0,5,2,0,0,2,0,8,11,8,5,2,1,4,3,3,2,2,2,1,7,0,4,3,3,3,6,0,1,2,1,3,1,2,0,1,1,5,8,3
chr2:218434526-218435434,4,0,3,2,0,3,0,3,0,4,3,3,3,6,0,0,4,3,2,4,0,0,2,0,0,5,2,8,2,0,2,0,3,2,0,1,1,3,0,4,3,3,2,6,0,1,3,0,2,3,0,0,2,0,0,4,1,5,2,0
chr7:8218305-8236005,6,4,0,2,11,5,3,3,4,0,4,3,12,3,2,4,2,2,0,4,2,12,0,5,9,2,0,2,7,3,5,4,1,2,11,5,2,3,2,0,3,2,9,2,2,3,2,2,0,3,1,11,1,4,6,2,0,1,5,3
chr10:68487144-68493570,4,0,7,2,2,3,0,3,3,0,2,7,3,3,4,3,2,0,3,0,0,0,3,0,6,0,5,6,0,0,2,0,5,2,0,3,1,3,2,0,2,6,2,1,3,2,2,1,2,0,0,0,2,1,6,0,3,6,0,0
chr17:47618350-47619164,3,2,0,0,2,2,0,5,3,2,7,6,0,3,3,2,3,5,2,4,0,8,3,0,3,6,0,3,0,3,2,2,0,1,2,1,1,4,3,2,7,6,1,1,3,2,2,3,1,4,0,6,3,1,3,1,1,3,0,3
chr2:226864604-226914351,4,6,6,0,16,6,3,3,10,3,14,3,2,8,7,2,5,7,7,5,3,6,6,5,4,12,3,13,7,8,3,5,5,1,1,4,2,2,10,3,6,2,1,6,7,2,5,6,5,4,3,2,4,4,4,9,3,1,3,6
chr6:157036835-157084905,9,0,3,13,5,13,4,9,13,12,6,7,10,9,4,0,8,3,10,4,3,5,5,2,6,4,11,13,2,5,5,0,2,5,3,4,2,4,6,10,3,5,4,6,2,1,3,0,2,2,1,1,2,2,2,3,5,1,1,5
chr12:128814775-128815070,0,0,3,2,2,0,2,0,4,2,6,0,0,3,4,4,4,0,5,3,0,2,3,2,0,5,4,3,4,0,1,0,3,1,2,1,2,1,4,1,4,0,0,3,4,3,2,0,2,3,1,1,2,1,0,4,3,1,2,1
chr8:51860845-51861246,41,16,29,33,48,28,7,34,58,20,25,9,34,17,28,18,20,9,50,40,53,34,34,15,28,18,23,56,67,42,27,14,28,30,43,26,6,27,51,14,22,7,24,17,27,15,18,9,38,34,43,28,26,13,25,14,18,47,58,37
chr2:63856306-63857936,5,3,4,4,6,5,3,5,5,3,13,3,3,6,4,4,7,4,5,4,4,3,5,2,6,6,2,9,7,5,4,2,3,4,5,4,3,4,4,3,9,2,3,5,2,4,5,4,4,2,2,3,5,2,6,5,1,8,7,5
chr10:110596398-110598290,8,3,4,3,7,3,3,4,10,2,5,4,3,6,2,4,2,3,4,10,3,2,0,2,6,2,0,10,2,4,7,1,3,3,4,2,1,2,8,1,3,3,2,6,3,4,1,2,2,4,1,1,0,2,5,2,1,6,2,1
chr14:31127785-31133675,3,0,3,2,9,5,4,2,3,8,5,4,2,0,3,3,7,3,6,2,2,3,4,3,0,4,0,5,0,5,2,0,2,2,6,3,4,2,3,5,4,4,2,1,3,3,6,3,5,2,1,0,4,3,1,4,1,4,0,4
chr8:140864312-140890769,8,5,12,8,7,18,2,11,10,8,3,19,4,8,5,4,13,4,11,8,8,6,11,3,9,5,3,8,15,6,5,5,6,7,5,14,1,10,7,5,2,17,3,2,5,2,8,3,10,7,3,4,10,3,9,3,3,3,10,6
chr7:22266964-22318037,12,4,7,4,12,3,3,4,2,5,0,14,2,12,2,0,7,2,13,5,0,0,0,4,7,0,10,2,5,4,5,2,4,4,8,1,2,2,1,4,1,5,0,7,1,0,5,0,4,4,0,1,0,2,1,1,7,2,3,4
chr7:92294889-92307656,2,2,2,2,10,0,0,3,2,3,0,3,5,7,0,0,2,0,2,2,0,0,5,2,0,2,5,4,2,3,2,1,1,2,7,0,0,3,2,2,0,2,4,7,1,0,2,1,1,2,1,0,4,1,0,1,3,1,2,3
chr19:50398851-50399484,9,0,7,11,10,5,4,0,5,7,12,7,3,13,2,3,12,6,5,5,2,6,6,4,7,16,5,22,0,10,1,0,6,6,6,2,4,1,4,5,8,6,0,11,2,3,10,5,3,2,2,2,5,4,6,11,3,16,0,6
chr2:199368605-199433514,41,3,15,2,46,44,4,22,21,6,28,62,5,0,25,0,31,17,61,10,4,18,11,20,12,11,26,9,21,8,28,1,10,2,41,32,4,17,18,5,21,51,4,1,21,1,27,13,50,8,4,15,9,15,10,10,21,7,16,6
chr11:72984088-72989097,3,0,7,2,7,4,0,0,9,4,0,4,2,4,0,0,5,0,2,6,0,2,2,3,0,7,2,6,3,6,1,1,7,2,5,3,0,0,6,4,1,3,2,4,0,1,5,1,1,4,1,2,2,1,0,4,1,6,2,3
chr7:30550636-30574881,7,3,5,5,3,3,0,0,0,0,6,2,0,3,4,2,3,6,7,5,2,0,2,3,3,3,6,3,0,2,6,3,5,3,3,2,0,1,0,1,6,1,0,1,4,1,2,6,5,2,1,0,2,1,2,0,5,2,2,1
chr9:123757703-123879021,5,0,6,2,11,7,0,4,8,5,5,4,3,28,2,6,4,3,15,9,0,2,0,2,5,8,16,6,5,2,5,1,4,2,9,7,0,4,5,3,3,3,3,20,2,1,4,2,11,7,0,2,1,2,5,6,12,4,4,1
chr1:20757166-20773610,6,7,5,7,6,6,0,0,4,0,9,4,7,11,2,3,7,7,8,4,3,7,3,4,2,6,3,13,3,7,6,3,3,4,5,5,0,0,2,1,4,2,3,6,1,1,4,8,3,4,2,6,3,2,1,5,1,9,3,6
chr11:130109429-130110661,0,0,0,4,3,2,2,2,2,4,3,3,5,3,2,2,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0,1,1,4,3,2,2,1,2,4,2,2,3,2,2,2,1,2,0,0,0,1,1,0,1,2,1,3,1,1
chr12:2820086-2821792,5,2,2,4,0,5,0,0,3,8,8,4,0,4,3,3,3,2,0,7,0,5,5,2,3,2,4,10,2,2,3,1,2,3,0,1,1,0,2,5,6,4,0,4,2,1,3,2,0,3,0,4,5,1,3,2,2,8,2,2
chr8:47279862-47294030,7,9,14,10,9,8,3,12,3,8,9,5,2,13,6,7,8,5,11,3,5,3,5,0,6,4,5,7,17,5,6,8,11,8,1,7,1,9,3,8,9,5,2,10,4,4,7,1,8,3,2,1,4,0,5,3,4,7,14,5
chr1:35358925-35361789,4,3,4,3,10,4,4,3,5,5,9,2,6,3,0,3,4,5,7,0,9,7,5,3,4,6,3,6,7,6,4,1,2,1,8,4,3,2,5,3,1,2,4,1,1,1,4,4,5,0,7,4,3,2,4,6,3,5,6,5
chr7:131387120-131399433,4,3,3,5,9,5,0,0,3,3,5,2,9,2,2,0,6,0,7,7,3,4,5,2,2,2,2,2,3,5,4,3,1,5,9,4,0,0,2,1,3,1,5,2,2,0,4,0,6,6,3,3,4,1,2,0,2,2,3,4
chr5:57246300-57251141,6,5,7,6,13,2,4,7,3,7,9,2,7,6,6,4,11,3,9,7,4,4,5,4,5,6,3,14,10,8,4,5,4,5,11,2,3,6,2,6,7,2,6,6,5,4,10,3,6,6,3,3,3,4,4,5,3,9,9,8
chr5:134741063-134744052,3,5,7,2,18,5,2,2,9,0,7,2,4,7,4,4,6,0,2,5,0,5,0,0,5,6,2,9,5,4,3,2,6,1,1,3,1,2,6,0,1,0,3,5,2,3,3,1,1,3,1,3,0,1,5,5,2,2,3,4
chr1:155725382-155726019,7,0,4,0,2,0,2,2,2,0,5,10,3,4,3,0,3,2,0,4,2,0,0,0,3,5,0,2,2,5,6,0,3,1,1,1,1,2,2,0,1,9,2,3,2,1,2,1,1,2,2,0,0,0,2,3,0,2,2,5
chr3:134175609-134195182,5,0,5,7,0,2,2,0,2,2,3,4,8,7,3,3,8,2,4,4,2,0,3,5,0,0,3,3,3,0,2,1,4,5,0,1,1,0,2,1,2,4,6,5,3,2,7,2,4,4,2,0,3,4,1,1,3,3,2,1
chr11:62638983-62639731,6,0,5,7,4,3,3,4,5,7,5,5,5,8,2,2,7,2,3,3,0,4,0,3,0,4,0,8,2,0,3,0,5,6,3,1,2,4,3,7,4,5,5,8,2,2,7,1,3,1,0,3,0,3,0,3,1,8,1,0
chr6:158580940-158589782,12,6,5,11,9,8,3,7,12,9,4,6,9,10,4,4,8,7,12,3,3,3,6,0,16,5,6,7,5,7,5,4,1,8,5,2,2,4,8,4,2,5,5,5,2,1,6,4,8,2,2,3,4,1,8,3,2,5,3,3
chr15:25405461-25411971,20,14,12,12,18,18,8,14,24,22,20,17,20,24,4,23,16,7,16,26,11,13,23,9,11,20,10,22,9,25,21,13,13,13,14,18,10,8,24,20,12,17,16,28,11,16,21,9,17,19,7,13,22,9,12,19,7,25,6,25
chr4:77773081-77776392,11,4,4,6,10,5,3,5,7,5,4,5,6,9,0,3,7,0,9,2,4,3,3,6,4,7,0,2,7,12,6,2,4,4,9,5,2,4,7,4,4,1,4,4,3,2,4,0,5,1,2,1,2,3,3,3,2,2,6,8
chr15:63553715-63563008,2,2,0,2,4,2,2,4,2,4,4,2,2,0,2,3,7,3,3,0,3,3,0,4,0,0,0,3,0,2,2,1,1,1,1,1,2,3,2,3,3,1,2,0,1,2,6,2,2,1,3,1,0,3,0,1,1,3,0,2
chr20:62256057-62263691,4,0,3,6,5,8,2,2,4,6,6,3,3,8,5,0,9,0,4,2,0,0,0,0,3,0,0,3,4,0,3,0,3,6,3,8,2,2,4,5,3,3,2,5,4,0,6,0,3,1,1,1,0,0,2,0,2,3,3,0
chr19:8455405-8463686,3,2,2,2,7,0,0,4,8,0,7,8,5,0,2,0,5,4,6,0,2,0,3,0,3,7,0,12,0,2,2,2,2,1,1,1,0,2,3,0,2,6,2,1,2,0,4,2,2,1,2,1,2,0,1,3,0,6,0,1
chr6:7176655-7189322,36,20,15,21,14,22,15,17,10,14,27,23,25,27,12,12,21,22,15,16,5,13,7,14,13,17,17,18,13,18,29,12,13,15,2,1,14,14,9,9,20,16,18,1,7,1,16,19,11,11,4,9,1,12,11,14,14,1,1,13
chr1:44308310-44339322,2,4,2,4,2,8,6,2,4,6,8,0,5,6,4,2,3,0,0,2,3,5,6,0,5,0,2,3,0,0,2,4,1,3,1,6,6,2,4,5,6,1,5,3,4,2,1,1,0,2,3,4,6,0,5,1,1,3,1,0
chr10:124942457-124943307,4,0,5,20,5,10,0,3,10,5,3,2,2,4,2,4,6,0,5,0,13,4,5,2,0,3,0,6,5,2,1,0,3,1,4,9,1,2,8,4,2,2,1,3,2,1,3,1,3,1,12,1,5,2,1,3,1,3,5,2
chr12:46229153-46254936,3,2,11,9,4,4,6,0,5,2,10,0,4,6,6,2,2,4,7,3,0,3,4,0,2,2,3,6,0,8,3,2,7,6,4,3,4,1,4,1,6,1,2,4,3,1,0,4,5,2,0,2,2,0,2,1,2,2,1,1
chr16:69370483-69372355,3,0,5,0,7,4,0,0,3,2,4,3,4,3,3,0,3,3,4,4,2,6,0,2,4,7,4,8,4,2,1,1,5,0,4,3,1,0,1,1,4,3,3,1,2,1,1,1,3,3,1,6,0,2,4,5,4,8,4,2
chr9:137811461-137818138,2,2,0,8,4,2,3,4,0,2,4,4,4,9,3,6,3,2,4,0,3,3,10,3,5,3,5,3,3,3,2,2,0,4,2,1,3,2,0,1,3,3,3,7,2,2,3,1,3,0,3,3,9,3,4,1,4,3,3,2
chr7:140355668-140369682,2,0,4,2,4,0,4,0,5,3,3,3,4,3,0,5,5,2,0,5,4,2,5,2,0,4,0,0,5,0,1,1,4,2,3,1,3,1,2,1,1,3,4,1,1,2,4,1,0,2,1,2,5,2,0,3,0,0,4,1
chr3:63912588-63913225,12,3,7,11,8,18,4,8,14,6,7,4,7,8,4,8,16,6,9,7,8,10,11,0,7,9,6,14,6,7,10,2,3,4,4,9,4,5,4,2,4,2,2,0,2,4,1,2,1,3,1,3,4,0,2,1,2,7,3,5
chr17:82563354-82568201,0,4,2,6,7,4,4,4,8,2,7,3,5,4,4,7,7,3,0,8,0,4,5,3,4,4,9,8,3,0,1,4,1,3,1,1,4,2,8,1,1,2,5,2,4,3,4,2,0,7,1,2,3,2,4,4,6,7,2,0
chr20:63775678-63790790,6,3,4,4,6,6,6,3,14,2,6,0,3,2,3,8,9,2,9,4,7,6,5,3,14,13,5,10,6,2,5,2,3,3,4,6,7,3,7,1,6,1,1,1,2,4,7,2,6,4,5,3,5,1,11,11,3,7,5,2
chr17:12054889-12095694,6,3,9,3,6,14,0,3,6,2,4,5,7,8,6,2,5,3,4,4,2,4,0,3,7,5,3,3,6,6,4,3,1,3,1,4,2,2,4,1,2,5,4,4,6,1,2,1,2,2,0,5,2,1,2,5,1,3,2,3
chr9:96522506-96565483,12,0,0,0,4,4,3,0,0,4,7,3,4,9,3,3,3,4,8,3,0,9,3,6,4,2,5,0,4,2,10,1,2,1,3,3,3,2,0,3,7,3,2,7,2,0,3,3,8,4,2,7,4,6,4,2,7,3,4,1
chr13:42953948-42970670,13,4,11,3,5,5,0,0,6,6,12,4,0,5,4,0,8,0,8,5,4,2,7,2,8,16,4,5,8,6,10,3,8,1,2,4,1,1,4,6,6,2,0,4,2,0,4,1,8,2,4,2,5,1,6,5,2,3,5,3
chr17:20204333-20205912,66,36,5,8,18,15,13,34,60,17,36,21,46,15,19,20,29,11,32,15,16,54,17,39,6,52,12,13,13,56,51,1,4,6,15,12,1,25,1,12,27,16,2,13,17,1,24,7,26,14,12,1,13,32,5,3,7,1,5,1
chr14:73147795-73148094,2,2,2,7,6,0,0,3,3,0,2,6,0,2,0,2,0,5,4,2,0,0,5,3,2,4,2,3,3,3,2,1,2,5,6,0,1,0,2,0,2,4,1,2,1,1,1,2,3,2,0,0,2,3,2,2,2,3,3,2
chr10:12081472-12120267,3,0,2,3,0,2,2,0,2,0,0,2,2,5,0,0,3,0,2,3,4,2,5,0,0,3,0,0,7,0,2,0,2,3,1,2,2,1,2,0,1,2,2,4,0,0,2,0,1,2,3,2,5,0,0,1,0,0,4,1
chr5:69174877-69175537,8,7,15,15,22,5,7,8,5,4,11,17,10,14,0,11,13,10,12,4,4,12,7,7,13,11,9,17,2,10,7,4,1,10,17,3,4,5,4,3,5,14,7,9,1,7,9,10,8,3,2,10,5,4,8,9,6,1,2,8
chr9:33351560-33352719,11,6,8,3,9,2,2,5,6,4,4,10,5,6,3,3,0,3,3,2,2,6,2,3,7,6,4,13,0,5,8,4,7,2,8,1,2,3,5,1,1,9,3,4,3,2,0,2,3,1,1,5,2,2,6,5,2,10,1,5
chr2:178535732-178542361,8,0,2,4,8,2,0,2,6,3,5,3,6,11,3,4,3,0,0,2,0,2,5,4,3,3,2,4,6,4,6,2,1,4,5,1,0,1,2,1,3,2,1,1,3,1,2,0,0,2,1,2,3,2,3,3,2,3,1,3
chr15:67231814-67236820,9,8,7,14,10,6,9,5,9,20,14,4,13,15,5,7,18,8,6,5,6,7,4,2,11,7,6,15,3,12,6,7,5,11,6,5,4,3,7,12,8,2,7,14,4,4,16,8,4,4,5,6,4,0,9,3,5,12,2,10
chr13:60439688-60460540,4,0,7,3,18,4,0,0,4,4,4,3,4,3,0,0,4,2,7,5,2,4,3,2,5,3,2,3,3,4,2,0,4,3,13,3,1,1,3,4,3,2,4,3,1,1,2,1,3,4,2,3,2,2,1,1,1,3,2,2
chr16:31090775-31091342,10,3,5,4,0,14,7,6,11,10,9,7,0,14,5,2,9,7,5,8,7,7,7,4,7,8,4,18,7,9,7,1,2,4,1,10,4,4,10,6,5,5,0,9,2,2,8,3,1,6,3,7,3,3,4,6,2,12,6,7
chr7:99493040-99494631,7,10,9,4,9,15,5,3,5,6,26,5,9,10,3,6,10,3,4,6,3,9,7,2,9,7,3,17,6,3,5,6,7,4,7,6,4,2,0,4,19,5,6,6,3,2,8,2,3,4,3,7,3,3,7,3,3,15,1,2
chr7:30550636-30562128,3,0,3,2,4,4,4,7,7,5,5,2,3,6,8,8,3,3,3,0,3,0,2,2,0,4,7,6,5,5,1,1,2,2,3,1,4,4,7,5,5,2,3,5,7,2,3,2,2,1,3,1,1,0,1,3,7,5,4,5
chr21:37420299-37430400,5,0,4,4,3,3,3,2,4,4,6,0,5,6,2,2,4,6,2,3,4,5,0,0,4,2,5,7,0,3,2,0,2,3,3,3,1,2,3,3,5,1,4,3,1,2,1,1,1,3,4,5,1,1,4,0,4,6,1,0
chr4:48369849-48383784,11,7,14,5,19,5,0,2,8,7,17,14,8,7,3,5,14,7,13,5,5,8,5,9,10,9,12,15,8,14,7,5,13,4,14,4,1,1,7,4,14,13,7,6,2,4,13,7,10,4,4,7,4,7,8,1,10,13,7,12
chr18:21765772-21819646,3,2,0,4,3,3,5,2,4,0,4,4,7,15,0,9,0,12,0,2,0,6,6,0,7,3,4,5,4,8,3,2,0,4,3,2,4,2,3,0,1,3,6,11,1,6,0,8,0,2,0,6,6,1,6,2,4,4,3,6
chr12:111552280-111555919,10,5,8,4,5,6,7,4,13,7,17,9,5,9,2,4,11,12,12,6,2,9,6,6,14,2,5,8,8,8,2,4,6,2,3,2,2,3,6,4,7,8,4,5,1,1,8,5,4,2,0,2,1,2,6,1,1,5,3,4
chrX:140783175-140784659,222,59,6,47,57,30,48,149,123,26,255,67,47,49,67,21,60,64,46,36,36,27,56,111,34,268,28,40,163,60,175,47,4,38,38,25,41,106,93,25,202,48,36,34,57,12,50,48,34,28,28,20,41,80,27,198,22,1,120,44
chr2:229858772-229880128,5,0,5,2,5,5,0,2,2,0,5,2,0,3,0,0,3,0,3,0,0,2,0,0,0,3,3,3,0,4,4,0,3,2,3,5,0,1,2,0,4,2,0,3,0,1,2,1,2,0,0,2,0,0,1,2,3,1,1,2
chr5:139278327-139279129,3,10,0,4,11,3,6,3,0,7,5,2,12,0,0,12,5,2,5,3,0,5,0,5,3,4,4,0,0,2,1,8,0,3,6,3,5,2,0,4,3,1,9,1,0,7,4,2,4,2,0,3,1,5,3,1,4,0,0,2
chr5:154033791-154034967,9,6,17,7,10,8,2,7,30,10,14,13,2,8,15,6,13,13,12,11,0,15,11,10,12,10,9,25,9,8,8,5,12,5,8,6,2,7,20,5,9,9,0,6,10,3,12,9,9,5,0,11,6,8,6,5,5,16,8,6
chrX:148661908-148662768,3,5,2,0,11,0,5,2,4,0,0,0,0,5,2,0,2,0,0,0,3,0,0,3,0,3,2,6,5,4,3,1,2,0,8,0,4,2,2,0,0,0,0,4,2,1,2,1,0,1,3,0,1,3,0,2,2,5,3,4
chr12:50427762-50430570,0,0,4,12,7,4,2,2,4,0,3,2,7,2,4,3,2,4,4,0,0,3,4,3,5,5,0,10,0,0,0,0,4,11,7,2,1,2,3,0,2,2,8,2,3,3,3,3,2,1,1,3,3,2,5,4,0,6,1,0
chr9:77337255-77371149,2,2,4,3,0,2,4,2,0,7,7,0,4,15,2,0,6,4,2,2,0,4,4,3,6,0,2,7,0,0,2,2,2,2,0,1,4,2,0,6,4,0,4,13,0,0,5,3,1,1,1,4,3,1,5,0,1,1,1,0
chr11:85996826-86031611,21,5,8,3,14,23,0,11,19,7,9,14,8,10,6,10,12,7,10,10,6,8,8,5,14,10,10,16,16,2,17,5,6,3,12,18,0,10,16,5,7,13,7,10,6,7,12,6,8,10,3,7,8,4,13,6,9,12,13,2
chr5:36953618-36976402,12,7,3,5,5,19,3,5,10,3,9,9,4,12,2,3,6,4,6,8,6,5,5,2,7,6,2,0,8,4,8,4,2,4,5,13,3,3,6,0,7,6,4,7,1,2,4,3,4,7,6,4,3,1,6,5,2,1,5,4
chr7:155665175-155680908,2,2,3,8,8,4,0,4,3,2,5,0,4,5,0,2,5,2,2,3,0,0,0,0,0,3,4,5,4,0,2,2,3,5,7,4,0,4,3,2,4,0,2,5,1,2,5,2,2,1,0,0,1,0,0,0,4,4,2,0
chr2:207724800-207742342,2,0,0,0,7,0,0,3,3,2,0,0,4,3,4,0,3,3,0,3,3,0,2,2,2,5,3,0,0,3,1,2,1,0,3,1,1,3,2,2,1,2,4,1,5,0,3,2,2,0,2,1,2,0,1,2,1,3,6,1
chr11:85996826-86003451,24,8,12,10,17,34,9,8,13,7,5,12,10,11,6,6,14,3,14,7,14,8,5,3,14,12,7,20,13,11,17,7,9,7,16,29,8,5,12,7,5,11,9,11,6,5,13,2,14,5,11,6,5,3,13,8,6,11,13,10
